order_item_id,order_id,order_number,customer_id,product_id,sku,product_name,category,brand,quantity,unit_cost,unit_price,gross_line_amount,discount_percent,line_discount_amount,tax_percent,line_tax_amount,net_line_amount,line_status,fulfillment_center,warehouse_id,return_flag,return_reason,refund_amount,currency,order_date,record_created_timestamp,last_updated_timestamp
OI50036601,500366,ORD500366,101413,1180,SKU-1180,ByteCraft Headphones Max,Electronics,ByteCraft,3,19154.17,29621.18,88863.54,10.00,8886.35,0.00,0.00,79977.19,Returned,FC-HYD-01,WH-MUM-01,Y,Changed Mind,79977.19,INR,2026-04-12,2026-04-12 19:10:07,2026-09-12 12:13:50
OI50036602,500366,ORD500366,101413,1052,SKU-1052,WellLife Bandage Kit Standard,Health,WellLife,3,1519.80,1890.40,5671.20,10.00,567.12,28.00,1429.14,6533.22,Returned,FC-HYD-01,WH-MUM-01,Y,Product Not as Described,6533.22,INR,2026-04-12,2026-04-12 19:10:07,2026-09-12 12:13:50
OI50036603,500366,ORD500366,101413,1004,SKU-1004,PlayMax Dumbbell Plus,Sports,PlayMax,4,7994.90,9679.63,38718.52,10.00,3871.85,12.00,4181.60,39028.27,Returned,FC-HYD-01,WH-BLR-01,Y,Changed Mind,39028.27,INR,2026-04-12,2026-04-12 19:10:07,2026-09-12 12:13:50
OI50036604,500366,ORD500366,101413,1047,SKU-1047,Endura Skipping Rope Classic,Sports,Endura,1,8482.28,13613.53,13613.53,10.00,1361.35,5.00,612.61,12864.79,Returned,FC-HYD-01,WH-BLR-01,Y,Wrong Item,12864.79,INR,2026-04-12,2026-04-12 19:10:07,2026-09-12 12:13:50
OI50036605,500366,ORD500366,101413,1039,SKU-1039,ActiveZone Water Bottle Classic,Sports,ActiveZone,1,11248.62,14942.64,14942.64,10.00,1494.27,28.00,3765.55,17213.92,Returned,FC-HYD-01,WH-MUM-01,Y,Wrong Item,17213.92,INR,2026-04-12,2026-04-12 19:10:07,2026-09-12 12:13:50
OI50255901,502559,ORD502559,102031,1097,SKU-1097,PixelCore Mouse Standard,Electronics,PixelCore,3,4469.21,5400.72,16202.16,15.00,2430.32,18.00,2478.93,16250.77,Shipped,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 00:59:27,2026-09-22 04:04:27
OI50255902,502559,ORD502559,102031,1127,SKU-1127,GlowNest Serum Eco,Personal Care,GlowNest,4,1546.04,1976.74,7906.96,15.00,1186.04,12.00,806.51,7527.43,Shipped,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 00:59:27,2026-09-22 04:04:27
OI50255903,502559,ORD502559,102031,1037,SKU-1037,EchoWave Power Bank Standard,Electronics,EchoWave,2,17091.64,23577.16,47154.32,15.00,7073.15,0.00,0.00,40081.17,Shipped,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-22,2026-09-22 00:59:27,2026-09-22 04:04:27
OI50255904,502559,ORD502559,102031,1029,SKU-1029,HealthFirst Herbal Drink Max,Health,HealthFirst,1,1742.78,2662.08,2662.08,15.00,399.31,12.00,271.53,2534.30,Shipped,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 00:59:27,2026-09-22 04:04:27
OI50255905,502559,ORD502559,102031,1050,SKU-1050,WellLife Electrolyte Mix Standard,Health,WellLife,1,1734.14,1979.78,1979.78,15.00,296.98,28.00,471.19,2153.99,Shipped,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-22,2026-09-22 00:59:27,2026-09-22 04:04:27
OI50256901,502569,ORD502569,101487,1103,SKU-1103,NutriChoice Nuts Standard,Grocery,NutriChoice,4,716.78,928.91,3715.64,0.00,0.00,5.00,185.78,3901.42,Processing,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 18:33:24,2026-09-22 23:31:59
OI50256902,502569,ORD502569,101487,1023,SKU-1023,CarePlus Lotion Lite,Personal Care,CarePlus,3,558.70,773.03,2319.09,0.00,0.00,0.00,0.00,2319.09,Processing,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 18:33:24,2026-09-22 23:31:59
OI50256903,502569,ORD502569,101487,1154,SKU-1154,FitCore Water Bottle Plus,Sports,FitCore,4,11314.00,12921.98,51687.92,0.00,0.00,12.00,6202.55,57890.47,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-22,2026-09-22 18:33:24,2026-09-22 23:31:59
OI50257701,502577,ORD502577,100820,1165,SKU-1165,VitaCore First Aid Kit Max,Health,VitaCore,1,1600.37,2469.08,2469.08,20.00,493.82,18.00,355.55,2330.81,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 03:04:34,2026-09-22 04:59:34
OI50257702,502577,ORD502577,100820,1146,SKU-1146,FreshSense Lotion Max,Personal Care,FreshSense,1,1303.04,2012.47,2012.47,20.00,402.49,18.00,289.80,1899.78,Processing,FC-HYD-01,WH-CHE-01,N,,0.00,INR,2026-09-22,2026-09-22 03:04:34,2026-09-22 04:59:34
OI50257703,502577,ORD502577,100820,1032,SKU-1032,ColorCraft Notebook Classic,Stationery,ColorCraft,1,554.40,828.22,828.22,20.00,165.64,0.00,0.00,662.58,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 03:04:34,2026-09-22 04:59:34
OI50257704,502577,ORD502577,100820,1130,SKU-1130,PixelCore Speaker Classic,Electronics,PixelCore,4,16488.11,19822.80,79291.20,20.00,15858.24,12.00,7611.95,71044.91,Processing,FC-HYD-01,WH-CHE-01,N,,0.00,INR,2026-09-22,2026-09-22 03:04:34,2026-09-22 04:59:34
OI50256801,502568,ORD502568,102342,1069,SKU-1069,PureLiving Mixer Classic,Home Appliances,PureLiving,3,33987.79,38694.42,116083.26,0.00,0.00,5.00,5804.16,121887.42,Shipped,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-22,2026-09-22 08:39:20,2026-09-22 08:49:20
OI50258001,502580,ORD502580,100975,1179,SKU-1179,GoodGrain Oats Max,Grocery,GoodGrain,2,584.47,868.12,1736.24,10.00,173.62,28.00,437.53,2000.15,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 01:40:14,2026-09-22 06:01:14
OI50258002,502580,ORD502580,100975,1154,SKU-1154,FitCore Water Bottle Plus,Sports,FitCore,2,11314.00,12921.98,25843.96,10.00,2584.40,12.00,2791.15,26050.71,Processing,FC-HYD-01,WH-CHE-01,N,,0.00,INR,2026-09-22,2026-09-22 01:40:14,2026-09-22 06:01:14
OI50258003,502580,ORD502580,100975,1156,SKU-1156,UrbanCare Lotion Lite,Personal Care,UrbanCare,2,1224.36,1884.56,3769.12,10.00,376.91,5.00,169.61,3561.82,Processing,FC-HYD-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 01:40:14,2026-09-22 06:01:14
OI50258004,502580,ORD502580,100975,1014,SKU-1014,NovaTech Charger Max,Electronics,NovaTech,2,13296.38,17613.40,35226.80,10.00,3522.68,12.00,3804.49,35508.61,Processing,FC-HYD-01,WH-CHE-01,N,,0.00,INR,2026-09-22,2026-09-22 01:40:14,2026-09-22 06:01:14
OI50258005,502580,ORD502580,100975,1055,SKU-1055,ActiveZone Dumbbell Eco,Sports,ActiveZone,4,10204.63,15731.16,62924.64,10.00,6292.47,12.00,6795.87,63428.04,Processing,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-22,2026-09-22 01:40:14,2026-09-22 06:01:14
OI50256601,502566,ORD502566,101541,1172,SKU-1172,ColorCraft Paper Pack Standard,Stationery,ColorCraft,1,738.25,928.01,928.01,20.00,185.60,5.00,37.12,779.53,Pending,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-09-22,2026-09-22 08:42:22,2026-09-22 09:56:22
OI50256602,502566,ORD502566,101541,1129,SKU-1129,DailyHarvest Oats Premium,Grocery,DailyHarvest,2,722.03,829.45,1658.90,20.00,331.78,5.00,66.36,1393.48,Pending,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 08:42:22,2026-09-22 09:56:22
OI50255701,502557,ORD502557,101781,1127,SKU-1127,GlowNest Serum Eco,Personal Care,GlowNest,1,1546.04,1976.74,1976.74,10.00,197.67,12.00,213.49,1992.56,Processing,FC-HYD-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 10:23:48,2026-09-22 16:46:48
OI50255702,502557,ORD502557,101781,1171,SKU-1171,ActiveZone Dumbbell Max,Sports,ActiveZone,4,928.87,1476.16,5904.64,10.00,590.47,12.00,637.70,5951.87,Processing,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-22,2026-09-22 10:23:48,2026-09-22 16:46:48
OI50171201,501712,ORD501712,101096,1179,SKU-1179,GoodGrain Oats Max,Grocery,GoodGrain,4,584.47,868.12,3472.48,20.00,694.50,28.00,777.84,3555.82,Returned,FC-HYD-01,WH-MUM-01,Y,Changed Mind,3555.82,INR,2026-02-14,2026-02-14 00:50:19,2026-09-22 18:26:48
OI50171202,501712,ORD501712,101096,1165,SKU-1165,VitaCore First Aid Kit Max,Health,VitaCore,4,1600.37,2469.08,9876.32,20.00,1975.26,18.00,1422.19,9323.25,Returned,FC-HYD-01,WH-MUM-01,Y,Changed Mind,9323.25,INR,2026-02-14,2026-02-14 00:50:19,2026-09-22 18:26:48
OI50171203,501712,ORD501712,101096,1011,SKU-1011,FreshCart Tea Eco,Grocery,FreshCart,1,668.63,876.58,876.58,20.00,175.32,18.00,126.23,827.49,Returned,FC-HYD-01,WH-HYD-01,Y,Size or Fit Issue,827.49,INR,2026-02-14,2026-02-14 00:50:19,2026-09-22 18:26:48
OI50171204,501712,ORD501712,101096,1105,SKU-1105,HomePro Toaster Lite,Home Appliances,HomePro,3,12743.27,20526.10,61578.30,20.00,12315.66,18.00,8867.27,58129.91,Returned,FC-HYD-01,WH-MUM-01,Y,Quality Issue,58129.91,INR,2026-02-14,2026-02-14 00:50:19,2026-09-22 18:26:48
OI50258301,502583,ORD502583,100585,1074,SKU-1074,StudyPro Marker Eco,Stationery,StudyPro,1,176.78,226.79,226.79,10.00,22.68,28.00,57.15,261.26,Shipped,FC-BLR-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 20:48:49,2026-09-22 21:38:49
OI50005201,500052,ORD500052,102232,1010,SKU-1010,ModeLine Sandals Eco,Apparel,ModeLine,4,308.79,406.81,1627.24,0.00,0.00,0.00,0.00,1627.24,Returned,FC-CHE-01,WH-MUM-01,Y,Size or Fit Issue,1627.24,INR,2025-04-13,2025-04-13 11:24:58,2026-09-22 13:59:09
OI50257201,502572,ORD502572,101284,1078,SKU-1078,PlayMax Badminton Racket Plus,Sports,PlayMax,2,11385.43,13310.99,26621.98,20.00,5324.40,18.00,3833.57,25131.15,Cancelled,FC-MUM-01,WH-DEL-01,N,,0.00,INR,2026-09-22,2026-09-22 04:50:05,2026-09-22 12:35:05
OI50257202,502572,ORD502572,101284,1037,SKU-1037,EchoWave Power Bank Standard,Electronics,EchoWave,4,17091.64,23577.16,94308.64,20.00,18861.72,0.00,0.00,75446.92,Cancelled,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-22,2026-09-22 04:50:05,2026-09-22 12:35:05
OI50256301,502563,ORD502563,101831,1179,SKU-1179,GoodGrain Oats Max,Grocery,GoodGrain,1,584.47,868.12,868.12,5.00,43.41,28.00,230.92,1055.63,Pending,FC-BLR-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 22:28:00,2026-09-22 22:57:59
OI50257301,502573,ORD502573,100443,1001,SKU-1001,Endura Yoga Mat Plus,Sports,Endura,3,597.30,939.27,2817.81,10.00,281.78,28.00,710.09,3246.12,Processing,FC-BLR-01,WH-DEL-01,N,,0.00,INR,2026-09-22,2026-09-22 16:45:25,2026-09-22 17:21:25
OI50257302,502573,ORD502573,100443,1144,SKU-1144,FitCore Yoga Mat Plus,Sports,FitCore,3,10485.49,15288.66,45865.98,10.00,4586.60,5.00,2063.97,43343.35,Processing,FC-BLR-01,WH-DEL-01,N,,0.00,INR,2026-09-22,2026-09-22 16:45:25,2026-09-22 17:21:25
OI50257303,502573,ORD502573,100443,1043,SKU-1043,PlayMax Yoga Mat Plus,Sports,PlayMax,1,900.65,1085.46,1085.46,10.00,108.55,5.00,48.85,1025.76,Processing,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-22,2026-09-22 16:45:25,2026-09-22 17:21:25
OI50257304,502573,ORD502573,100443,1036,SKU-1036,EchoWave Speaker Classic,Electronics,EchoWave,1,10356.17,13133.89,13133.89,10.00,1313.39,28.00,3309.74,15130.24,Processing,FC-BLR-01,WH-DEL-01,N,,0.00,INR,2026-09-22,2026-09-22 16:45:25,2026-09-22 17:21:25
OI50257305,502573,ORD502573,100443,1176,SKU-1176,DailyHarvest Biscuits Lite,Grocery,DailyHarvest,4,908.00,1075.08,4300.32,10.00,430.03,0.00,-0.01,3870.28,Processing,FC-BLR-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 16:45:25,2026-09-22 17:21:25
OI50257101,502571,ORD502571,100960,1058,SKU-1058,NutraDay Bandage Kit Plus,Health,NutraDay,1,1397.46,1885.00,1885.00,10.00,188.50,5.00,84.83,1781.33,Cancelled,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-22,2026-09-22 03:46:04,2026-09-22 07:29:04
OI50257102,502571,ORD502571,100960,1074,SKU-1074,StudyPro Marker Eco,Stationery,StudyPro,2,176.78,226.79,453.58,10.00,45.36,28.00,114.30,522.52,Cancelled,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 03:46:04,2026-09-22 07:29:04
OI50257103,502571,ORD502571,100960,1101,SKU-1101,NutraDay Electrolyte Mix Premium,Health,NutraDay,2,290.05,354.35,708.70,10.00,70.87,0.00,0.00,637.83,Cancelled,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 03:46:04,2026-09-22 07:29:04
OI50257104,502571,ORD502571,100960,1020,SKU-1020,Sportiva Football Classic,Sports,Sportiva,4,11383.68,15591.84,62367.36,10.00,6236.73,12.00,6735.67,62866.30,Cancelled,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-22,2026-09-22 03:46:04,2026-09-22 07:29:04
OI50257001,502570,ORD502570,102020,1011,SKU-1011,FreshCart Tea Eco,Grocery,FreshCart,4,668.63,876.58,3506.32,0.00,0.00,18.00,631.14,4137.46,Pending,FC-MUM-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 09:49:35,2026-09-22 10:58:35
OI50256701,502567,ORD502567,101968,1013,SKU-1013,AeroCool Air Cooler Pro,Home Appliances,AeroCool,4,34991.01,43093.55,172374.20,15.00,25856.13,12.00,17582.17,164100.24,Pending,FC-MUM-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 18:28:03,2026-09-22 20:31:03
OI50142901,501429,ORD501429,102140,1024,SKU-1024,Sportiva Water Bottle Classic,Sports,Sportiva,2,13585.12,15958.62,31917.24,0.00,0.00,28.00,8936.83,40854.07,Delivered,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-02-14,2026-02-14 08:34:58,2026-09-22 16:10:25
OI50142902,501429,ORD501429,102140,1113,SKU-1113,GlowNest Soap Eco,Personal Care,GlowNest,3,1503.03,2076.62,6229.86,0.00,0.00,18.00,1121.37,7351.23,Delivered,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2026-02-14,2026-02-14 08:34:58,2026-09-22 16:10:25
OI50142903,501429,ORD501429,102140,1180,SKU-1180,ByteCraft Headphones Max,Electronics,ByteCraft,3,19154.17,29621.18,88863.54,0.00,0.00,0.00,0.00,88863.54,Delivered,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-02-14,2026-02-14 08:34:58,2026-09-22 16:10:25
OI50256501,502565,ORD502565,100802,1170,SKU-1170,ModeLine Sports Shoes Classic,Apparel,ModeLine,3,2260.82,2754.94,8264.82,20.00,1652.96,12.00,793.42,7405.28,Processing,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-22,2026-09-22 02:24:29,2026-09-22 08:55:29
OI50256502,502565,ORD502565,100802,1097,SKU-1097,PixelCore Mouse Standard,Electronics,PixelCore,2,4469.21,5400.72,10801.44,20.00,2160.29,18.00,1555.41,10196.56,Processing,FC-MUM-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 02:24:29,2026-09-22 08:55:29
OI50256503,502565,ORD502565,100802,1173,SKU-1173,PlayMax Gym Gloves Plus,Sports,PlayMax,4,1482.35,1689.58,6758.32,20.00,1351.66,18.00,973.20,6379.86,Processing,FC-MUM-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 02:24:29,2026-09-22 08:55:29
OI50256504,502565,ORD502565,100802,1145,SKU-1145,DailyEase Air Cooler Lite,Home Appliances,DailyEase,2,21322.88,28229.88,56459.76,20.00,11291.96,0.00,0.00,45167.80,Processing,FC-MUM-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 02:24:29,2026-09-22 08:55:29
OI50256201,502562,ORD502562,101699,1063,SKU-1063,PureLiving Air Cooler Plus,Home Appliances,PureLiving,3,17726.48,21649.86,64949.58,5.00,3247.48,0.00,0.00,61702.10,Shipped,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 06:07:53,2026-09-22 13:01:53
OI50256202,502562,ORD502562,101699,1003,SKU-1003,DailyHarvest Biscuits Lite,Grocery,DailyHarvest,3,759.53,1095.68,3287.04,5.00,164.35,28.00,874.35,3997.04,Shipped,FC-BLR-01,WH-BLR-01,N,,0.00,INR,2026-09-22,2026-09-22 06:07:53,2026-09-22 13:01:53
OI50256203,502562,ORD502562,101699,1050,SKU-1050,WellLife Electrolyte Mix Standard,Health,WellLife,2,1734.14,1979.78,3959.56,5.00,197.98,28.00,1053.24,4814.82,Shipped,FC-BLR-01,WH-DEL-01,N,,0.00,INR,2026-09-22,2026-09-22 06:07:53,2026-09-22 13:01:53
OI50256204,502562,ORD502562,101699,1142,SKU-1142,AeroCool Vacuum Max,Home Appliances,AeroCool,4,18823.37,22266.26,89065.04,5.00,4453.25,28.00,23691.30,108303.09,Shipped,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-22,2026-09-22 06:07:53,2026-09-22 13:01:53
OI50256205,502562,ORD502562,101699,1008,SKU-1008,VitaCore Bandage Kit Eco,Health,VitaCore,4,1111.39,1413.75,5655.00,5.00,282.75,18.00,967.01,6339.26,Shipped,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 06:07:53,2026-09-22 13:01:53
OI50258201,502582,ORD502582,102067,1001,SKU-1001,Endura Yoga Mat Plus,Sports,Endura,2,597.30,939.27,1878.54,20.00,375.71,28.00,420.79,1923.62,Pending,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-22,2026-09-22 12:40:55,2026-09-22 15:16:55
OI50258202,502582,ORD502582,102067,1176,SKU-1176,DailyHarvest Biscuits Lite,Grocery,DailyHarvest,4,908.00,1075.08,4300.32,20.00,860.06,0.00,0.00,3440.26,Pending,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-22,2026-09-22 12:40:55,2026-09-22 15:16:55
OI50213401,502134,ORD502134,101379,1099,SKU-1099,FreshSense Serum Standard,Personal Care,FreshSense,4,357.67,470.02,1880.08,15.00,282.01,12.00,191.77,1789.84,Cancelled,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2025-01-05,2025-01-05 05:23:06,2026-09-22 19:19:45
OI50213402,502134,ORD502134,101379,1056,SKU-1056,FarmBasket Coffee Pro,Grocery,FarmBasket,4,1031.76,1178.75,4715.00,15.00,707.25,28.00,1122.17,5129.92,Cancelled,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2025-01-05,2025-01-05 05:23:06,2026-09-22 19:19:45
OI50213403,502134,ORD502134,101379,1087,SKU-1087,SwiftHome Vacuum Classic,Home Appliances,SwiftHome,4,5182.53,6455.67,25822.68,15.00,3873.40,28.00,6145.80,28095.08,Cancelled,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2025-01-05,2025-01-05 05:23:06,2026-09-22 19:19:45
OI50213404,502134,ORD502134,101379,1146,SKU-1146,FreshSense Lotion Max,Personal Care,FreshSense,1,1303.04,2012.47,2012.47,15.00,301.87,18.00,307.91,2018.51,Cancelled,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2025-01-05,2025-01-05 05:23:06,2026-09-22 19:19:45
OI50213405,502134,ORD502134,101379,1060,SKU-1060,EchoWave Speaker Plus,Electronics,EchoWave,2,15727.53,18916.48,37832.96,15.00,5674.95,5.00,1607.89,33765.90,Cancelled,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2025-01-05,2025-01-05 05:23:06,2026-09-22 19:19:45
OI50257601,502576,ORD502576,100366,1103,SKU-1103,NutriChoice Nuts Standard,Grocery,NutriChoice,3,716.78,928.91,2786.73,5.00,139.34,5.00,132.37,2779.76,Pending,FC-MUM-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 07:54:18,2026-09-22 08:31:18
OI50258601,502586,ORD502586,100069,1127,SKU-1127,GlowNest Serum Eco,Personal Care,GlowNest,2,1546.04,1976.74,3953.48,20.00,790.70,12.00,379.53,3542.31,Pending,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 01:49:48,2026-09-22 09:49:48
OI50258602,502586,ORD502586,100069,1081,SKU-1081,FarmBasket Coffee Plus,Grocery,FarmBasket,1,112.57,129.07,129.07,20.00,25.81,28.00,28.91,132.17,Pending,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 01:49:48,2026-09-22 09:49:48
OI50258603,502586,ORD502586,100069,1023,SKU-1023,CarePlus Lotion Lite,Personal Care,CarePlus,2,558.70,773.03,1546.06,20.00,309.21,0.00,0.01,1236.86,Pending,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 01:49:48,2026-09-22 09:49:48
OI50131901,501319,ORD501319,100121,1151,SKU-1151,VoltEdge Mouse Max,Electronics,VoltEdge,2,8803.71,11786.95,23573.90,0.00,0.00,18.00,4243.30,27817.20,Cancelled,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-07-10,2026-07-10 01:17:03,2026-09-22 08:32:07
OI50131902,501319,ORD501319,100121,1049,SKU-1049,HealthFirst Protein Mix Eco,Health,HealthFirst,1,2559.82,2940.56,2940.56,0.00,0.00,12.00,352.87,3293.43,Cancelled,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-07-10,2026-07-10 01:17:03,2026-09-22 08:32:07
OI50131903,501319,ORD501319,100121,1018,SKU-1018,WellLife First Aid Kit Standard,Health,WellLife,1,372.35,532.89,532.89,0.00,0.00,12.00,63.95,596.84,Cancelled,FC-HYD-01,WH-HYD-01,N,,0.00,INR,2026-07-10,2026-07-10 01:17:03,2026-09-22 08:32:07
OI50131904,501319,ORD501319,100121,1058,SKU-1058,NutraDay Bandage Kit Plus,Health,NutraDay,1,1397.46,1885.00,1885.00,0.00,0.00,5.00,94.25,1979.25,Cancelled,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-07-10,2026-07-10 01:17:03,2026-09-22 08:32:07
OI50131905,501319,ORD501319,100121,1159,SKU-1159,HomePro Iron Premium,Home Appliances,HomePro,2,11799.51,14623.51,29247.02,0.00,0.00,0.00,0.00,29247.02,Cancelled,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-07-10,2026-07-10 01:17:03,2026-09-22 08:32:07
OI50257501,502575,ORD502575,100156,1046,SKU-1046,ByteCraft Charger Lite,Electronics,ByteCraft,3,4132.50,4839.43,14518.29,0.00,0.00,18.00,2613.29,17131.58,Shipped,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-22,2026-09-22 02:43:38,2026-09-22 08:55:38
