order_item_id,order_id,order_number,customer_id,product_id,sku,product_name,category,brand,quantity,unit_cost,unit_price,gross_line_amount,discount_percent,line_discount_amount,tax_percent,line_tax_amount,net_line_amount,line_status,fulfillment_center,warehouse_id,return_flag,return_reason,refund_amount,currency,order_date,record_created_timestamp,last_updated_timestamp
OI50253305,502533,ORD502533,102148,1101,SKU-1101,NutraDay Electrolyte Mix Premium,Health,NutraDay,2,290.05,354.35,708.70,15.00,106.30,0.00,-0.01,602.39,Processing,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 11:31:42,2026-09-20 17:43:42
OI50252401,502524,ORD502524,101655,1055,SKU-1055,ActiveZone Dumbbell Eco,Sports,ActiveZone,2,10204.63,15731.16,31462.32,0.00,0.00,12.00,3775.48,35237.80,Pending,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 14:31:11,2026-09-20 21:38:11
OI50252402,502524,ORD502524,101655,1098,SKU-1098,PureLiving Fan Premium,Home Appliances,PureLiving,3,25040.16,37525.43,112576.29,0.00,0.00,12.00,13509.15,126085.44,Pending,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 14:31:11,2026-09-20 21:38:11
OI50252403,502524,ORD502524,101655,1077,SKU-1077,DailyHarvest Juice Plus,Grocery,DailyHarvest,1,529.34,677.56,677.56,0.00,0.00,12.00,81.31,758.87,Pending,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 14:31:11,2026-09-20 21:38:11
OI50037201,500372,ORD500372,100747,1124,SKU-1124,PlayMax Cricket Bat Lite,Sports,PlayMax,1,10241.76,15658.53,15658.53,10.00,1565.85,18.00,2536.68,16629.36,Cancelled,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2025-12-29,2025-12-29 07:29:22,2026-09-20 12:29:02
OI50037202,500372,ORD500372,100747,1135,SKU-1135,DailyHarvest Juice Premium,Grocery,DailyHarvest,3,58.43,88.11,264.33,10.00,26.43,28.00,66.61,304.51,Cancelled,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2025-12-29,2025-12-29 07:29:22,2026-09-20 12:29:02
OI50037203,500372,ORD500372,100747,1050,SKU-1050,WellLife Electrolyte Mix Standard,Health,WellLife,4,1734.14,1979.78,7919.12,10.00,791.92,28.00,1995.62,9122.82,Cancelled,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2025-12-29,2025-12-29 07:29:22,2026-09-20 12:29:02
OI50251701,502517,ORD502517,102032,1009,SKU-1009,ActiveZone Skipping Rope Classic,Sports,ActiveZone,2,10332.63,14037.59,28075.18,0.00,0.00,0.00,0.00,28075.18,Pending,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 08:19:13,2026-09-20 08:59:13
OI50251801,502518,ORD502518,100712,1093,SKU-1093,HealthFirst Herbal Drink Plus,Health,HealthFirst,4,793.05,1148.77,4595.08,15.00,689.26,0.00,0.00,3905.82,Processing,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 23:50:25,2026-09-20 23:37:59
OI50251802,502518,ORD502518,100712,1026,SKU-1026,PureLeaf Serum Eco,Personal Care,PureLeaf,1,1290.79,1615.81,1615.81,15.00,242.37,18.00,247.22,1620.66,Processing,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 23:50:25,2026-09-20 23:37:59
OI50251803,502518,ORD502518,100712,1109,SKU-1109,PureLiving Mixer Standard,Home Appliances,PureLiving,4,5364.11,7644.03,30576.12,15.00,4586.42,12.00,3118.76,29108.46,Processing,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 23:50:25,2026-09-20 23:37:59
OI50251804,502518,ORD502518,100712,1089,SKU-1089,GlowNest Serum Lite,Personal Care,GlowNest,1,1283.32,2060.36,2060.36,15.00,309.06,5.00,87.57,1838.87,Processing,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 23:50:25,2026-09-20 23:37:59
OI50252101,502521,ORD502521,101687,1049,SKU-1049,HealthFirst Protein Mix Eco,Health,HealthFirst,4,2559.82,2940.56,11762.24,5.00,588.11,12.00,1340.90,12515.03,Shipped,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 01:43:42,2026-09-20 01:46:42
OI50252102,502521,ORD502521,101687,1035,SKU-1035,PureLiving Iron Lite,Home Appliances,PureLiving,1,13541.23,16654.82,16654.82,5.00,832.74,12.00,1898.65,17720.73,Shipped,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 01:43:42,2026-09-20 01:46:42
OI50252103,502521,ORD502521,101687,1080,SKU-1080,FreshCart Cereal Plus,Grocery,FreshCart,2,423.18,572.03,1144.06,5.00,57.21,0.00,-0.01,1086.84,Shipped,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 01:43:42,2026-09-20 01:46:42
OI50253601,502536,ORD502536,101660,1158,SKU-1158,FarmBasket Nuts Premium,Grocery,FarmBasket,2,520.17,688.42,1376.84,10.00,137.68,28.00,346.96,1586.12,Shipped,FC-MUM-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 14:52:29,2026-09-20 23:49:29
OI50253602,502536,ORD502536,101660,1047,SKU-1047,Endura Skipping Rope Classic,Sports,Endura,3,8482.28,13613.53,40840.59,10.00,4084.06,5.00,1837.83,38594.36,Shipped,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 14:52:29,2026-09-20 23:49:29
OI50253603,502536,ORD502536,101660,1088,SKU-1088,FreshCart Tea Max,Grocery,FreshCart,1,445.53,590.36,590.36,10.00,59.04,18.00,95.64,626.96,Shipped,FC-MUM-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 14:52:29,2026-09-20 23:49:29
OI50253604,502536,ORD502536,101660,1116,SKU-1116,GlowNest Deodorant Classic,Personal Care,GlowNest,4,1247.10,1465.03,5860.12,10.00,586.01,5.00,263.70,5537.81,Shipped,FC-MUM-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 14:52:29,2026-09-20 23:49:29
OI50252601,502526,ORD502526,100832,1073,SKU-1073,ModeLine Sports Shoes Lite,Apparel,ModeLine,2,1313.73,1602.74,3205.48,10.00,320.55,18.00,519.29,3404.22,Pending,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 13:22:06,2026-09-20 20:24:06
OI50252602,502526,ORD502526,100832,1010,SKU-1010,ModeLine Sandals Eco,Apparel,ModeLine,3,308.79,406.81,1220.43,10.00,122.04,0.00,0.00,1098.39,Pending,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 13:22:06,2026-09-20 20:24:06
OI50252603,502526,ORD502526,100832,1047,SKU-1047,Endura Skipping Rope Classic,Sports,Endura,2,8482.28,13613.53,27227.06,10.00,2722.71,5.00,1225.22,25729.57,Pending,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 13:22:06,2026-09-20 20:24:06
OI50084401,500844,ORD500844,102294,1095,SKU-1095,PaperLine Folder Standard,Stationery,PaperLine,1,137.71,188.61,188.61,0.00,0.00,0.00,0.00,188.61,Shipped,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-05-15,2026-05-15 01:25:14,2026-09-09 17:39:49
OI50084402,500844,ORD500844,102294,1164,SKU-1164,PureLiving Mixer Lite,Home Appliances,PureLiving,1,6894.23,8249.23,8249.23,0.00,0.00,18.00,1484.86,9734.09,Shipped,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-05-15,2026-05-15 01:25:14,2026-09-09 17:39:49
OI50084403,500844,ORD500844,102294,1139,SKU-1139,AeroCool Fan Pro,Home Appliances,AeroCool,3,25928.76,34483.90,103451.70,0.00,0.00,12.00,12414.21,115865.91,Shipped,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-05-15,2026-05-15 01:25:14,2026-09-09 17:39:49
OI50254101,502541,ORD502541,101576,1003,SKU-1003,DailyHarvest Biscuits Lite,Grocery,DailyHarvest,1,759.53,1095.68,1095.68,10.00,109.57,28.00,276.11,1262.22,Cancelled,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 08:04:47,2026-09-20 17:01:47
OI50254102,502541,ORD502541,101576,1019,SKU-1019,FarmBasket Coffee Eco,Grocery,FarmBasket,1,689.39,873.37,873.37,10.00,87.34,18.00,141.49,927.52,Cancelled,FC-MUM-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 08:04:47,2026-09-20 17:01:47
OI50252201,502522,ORD502522,101351,1134,SKU-1134,HealthFirst First Aid Kit Lite,Health,HealthFirst,2,1424.46,1681.04,3362.08,0.00,0.00,12.00,403.45,3765.53,Processing,FC-MUM-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 05:00:12,2026-09-20 05:45:12
OI50252202,502522,ORD502522,101351,1040,SKU-1040,TrendHouse Sandals Plus,Apparel,TrendHouse,4,3602.64,4193.34,16773.36,0.00,0.00,12.00,2012.80,18786.16,Processing,FC-MUM-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 05:00:12,2026-09-20 05:45:12
OI50023101,500231,ORD500231,100420,1122,SKU-1122,WellLife Hand Sanitizer Max,Health,WellLife,4,1112.20,1772.98,7091.92,10.00,709.19,5.00,319.14,6701.87,Returned,FC-BLR-01,WH-DEL-01,Y,Wrong Item,6701.87,INR,2026-05-02,2026-05-02 05:35:03,2026-09-20 21:56:55
OI50023102,500231,ORD500231,100420,1096,SKU-1096,PixelCore Power Bank Premium,Electronics,PixelCore,3,18413.85,28217.58,84652.74,10.00,8465.27,28.00,21332.49,97519.96,Returned,FC-BLR-01,WH-MUM-01,Y,Quality Issue,97519.96,INR,2026-05-02,2026-05-02 05:35:03,2026-09-20 21:56:55
OI50023103,500231,ORD500231,100420,1163,SKU-1163,NovaTech Mouse Pro,Electronics,NovaTech,3,25505.69,33737.89,101213.67,10.00,10121.37,18.00,16396.61,107488.91,Returned,FC-BLR-01,WH-CHE-01,Y,Changed Mind,107488.91,INR,2026-05-02,2026-05-02 05:35:03,2026-09-20 21:56:55
OI50023104,500231,ORD500231,100420,1092,SKU-1092,Endura Water Bottle Plus,Sports,Endura,4,9670.27,14058.94,56235.76,10.00,5623.58,18.00,9110.19,59722.37,Returned,FC-BLR-01,WH-CHE-01,Y,Size or Fit Issue,59722.37,INR,2026-05-02,2026-05-02 05:35:03,2026-09-20 21:56:55
OI50251601,502516,ORD502516,101898,1014,SKU-1014,NovaTech Charger Max,Electronics,NovaTech,4,13296.38,17613.40,70453.60,5.00,3522.68,12.00,8031.71,74962.63,Processing,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 21:06:41,2026-09-20 23:27:41
OI50251901,502519,ORD502519,100092,1180,SKU-1180,ByteCraft Headphones Max,Electronics,ByteCraft,4,19154.17,29621.18,118484.72,10.00,11848.47,0.00,0.00,106636.25,Shipped,FC-BLR-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 05:44:56,2026-09-20 14:18:56
OI50254001,502540,ORD502540,100472,1090,SKU-1090,DailyHarvest Coffee Plus,Grocery,DailyHarvest,2,807.45,980.13,1960.26,0.00,0.00,0.00,0.00,1960.26,Processing,FC-MUM-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 01:38:54,2026-09-20 07:41:54
OI50254002,502540,ORD502540,100472,1074,SKU-1074,StudyPro Marker Eco,Stationery,StudyPro,3,176.78,226.79,680.37,0.00,0.00,28.00,190.50,870.87,Processing,FC-MUM-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 01:38:54,2026-09-20 07:41:54
OI50252501,502525,ORD502525,101748,1172,SKU-1172,ColorCraft Paper Pack Standard,Stationery,ColorCraft,4,738.25,928.01,3712.04,5.00,185.60,5.00,176.32,3702.76,Cancelled,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 20:46:16,2026-09-20 22:38:59
OI50253501,502535,ORD502535,101175,1074,SKU-1074,StudyPro Marker Eco,Stationery,StudyPro,4,176.78,226.79,907.16,5.00,45.36,28.00,241.30,1103.10,Processing,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 11:44:01,2026-09-20 19:42:01
OI50253502,502535,ORD502535,101175,1045,SKU-1045,ModeLine T-Shirt Eco,Apparel,ModeLine,2,1867.78,2213.12,4426.24,5.00,221.31,12.00,504.60,4709.53,Processing,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 11:44:01,2026-09-20 19:42:01
OI50226001,502260,ORD502260,101829,1112,SKU-1112,PlayMax Badminton Racket Lite,Sports,PlayMax,1,8271.76,9908.13,9908.13,0.00,0.00,18.00,1783.46,11691.59,Cancelled,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2025-03-28,2025-03-28 00:33:31,2026-09-20 15:15:26
OI50226002,502260,ORD502260,101829,1067,SKU-1067,WellLife Vitamin Tablets Classic,Health,WellLife,4,1769.02,2270.22,9080.88,0.00,0.00,0.00,0.00,9080.88,Cancelled,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2025-03-28,2025-03-28 00:33:31,2026-09-20 15:15:26
OI50226003,502260,ORD502260,101829,1133,SKU-1133,ModeLine Jacket Premium,Apparel,ModeLine,3,2838.21,3271.15,9813.45,0.00,0.00,12.00,1177.62,10991.07,Cancelled,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2025-03-28,2025-03-28 00:33:31,2026-09-20 15:15:26
OI50102501,501025,ORD501025,101124,1175,SKU-1175,Sportiva Yoga Mat Premium,Sports,Sportiva,2,9583.64,13526.76,27053.52,5.00,1352.68,12.00,3084.10,28784.94,Delivered,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2025-11-06,2025-11-06 05:00:15,2026-09-20 09:46:51
OI50102502,501025,ORD501025,101124,1068,SKU-1068,DailyHarvest Tea Classic,Grocery,DailyHarvest,2,508.68,595.08,1190.16,5.00,59.51,28.00,316.58,1447.23,Delivered,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2025-11-06,2025-11-06 05:00:15,2026-09-20 09:46:51
OI50102503,501025,ORD501025,101124,1178,SKU-1178,AeroCool Mixer Plus,Home Appliances,AeroCool,3,5924.87,6915.49,20746.47,5.00,1037.32,28.00,5518.56,25227.71,Delivered,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2025-11-06,2025-11-06 05:00:15,2026-09-20 09:46:51
OI50226801,502268,ORD502268,101491,1083,SKU-1083,Stride Sports Shoes Standard,Apparel,Stride,4,898.43,1101.19,4404.76,0.00,0.00,28.00,1233.33,5638.09,Processing,FC-BLR-01,WH-BLR-01,N,,0.00,INR,2025-12-26,2025-12-26 09:25:19,2026-09-10 10:30:39
OI50253201,502532,ORD502532,101535,1162,SKU-1162,FreshCart Oats Classic,Grocery,FreshCart,3,479.90,564.30,1692.90,0.00,0.00,5.00,84.64,1777.54,Processing,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 05:55:40,2026-09-20 08:40:40
OI50253202,502532,ORD502532,101535,1146,SKU-1146,FreshSense Lotion Max,Personal Care,FreshSense,2,1303.04,2012.47,4024.94,0.00,0.00,18.00,724.49,4749.43,Processing,FC-MUM-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 05:55:40,2026-09-20 08:40:40
OI50253203,502532,ORD502532,101535,1153,SKU-1153,WellLife Electrolyte Mix Pro,Health,WellLife,3,1670.85,2057.68,6173.04,0.00,0.00,18.00,1111.15,7284.19,Processing,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 05:55:40,2026-09-20 08:40:40
OI50253204,502532,ORD502532,101535,1094,SKU-1094,WellLife Electrolyte Mix Premium,Health,WellLife,4,1318.06,1503.60,6014.40,0.00,0.00,0.00,0.00,6014.40,Processing,FC-MUM-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 05:55:40,2026-09-20 08:40:40
OI50253205,502532,ORD502532,101535,1049,SKU-1049,HealthFirst Protein Mix Eco,Health,HealthFirst,2,2559.82,2940.56,5881.12,0.00,0.00,12.00,705.74,6586.86,Processing,FC-MUM-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 05:55:40,2026-09-20 08:40:40
OI50089501,500895,ORD500895,101509,1104,SKU-1104,PureLeaf Face Wash Premium,Personal Care,PureLeaf,2,998.80,1303.79,2607.58,0.00,0.00,12.00,312.91,2920.49,Delivered,FC-HYD-01,WH-CHE-01,N,,0.00,INR,2026-05-13,2026-05-13 06:15:39,2026-09-20 19:26:32
OI50089502,500895,ORD500895,101509,1018,SKU-1018,WellLife First Aid Kit Standard,Health,WellLife,2,372.35,532.89,1065.78,0.00,0.00,12.00,127.89,1193.67,Delivered,FC-HYD-01,WH-HYD-01,N,,0.00,INR,2026-05-13,2026-05-13 06:15:39,2026-09-20 19:26:32
OI50251501,502515,ORD502515,102175,1105,SKU-1105,HomePro Toaster Lite,Home Appliances,HomePro,4,12743.27,20526.10,82104.40,10.00,8210.44,18.00,13300.91,87194.87,Processing,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 06:10:20,2026-09-20 12:35:20
OI50251502,502515,ORD502515,102175,1022,SKU-1022,Endura Yoga Mat Eco,Sports,Endura,4,10831.78,13567.41,54269.64,10.00,5426.96,28.00,13675.95,62518.63,Processing,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2026-09-20,2026-09-20 06:10:20,2026-09-20 12:35:20
OI50251503,502515,ORD502515,102175,1007,SKU-1007,Sportiva Dumbbell Standard,Sports,Sportiva,3,2692.08,4243.66,12730.98,10.00,1273.10,28.00,3208.21,14666.09,Processing,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 06:10:20,2026-09-20 12:35:20
OI50251504,502515,ORD502515,102175,1085,SKU-1085,HomePro Vacuum Eco,Home Appliances,HomePro,1,10082.84,14844.11,14844.11,10.00,1484.41,18.00,2404.75,15764.45,Processing,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 06:10:20,2026-09-20 12:35:20
OI50253101,502531,ORD502531,101165,1163,SKU-1163,NovaTech Mouse Pro,Electronics,NovaTech,4,25505.69,33737.89,134951.56,5.00,6747.58,18.00,23076.72,151280.70,Cancelled,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 23:20:17,2026-09-20 23:59:17
OI50253102,502531,ORD502531,101165,1050,SKU-1050,WellLife Electrolyte Mix Standard,Health,WellLife,3,1734.14,1979.78,5939.34,5.00,296.97,28.00,1579.86,7222.23,Cancelled,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 23:20:17,2026-09-20 23:59:17
OI50253103,502531,ORD502531,101165,1160,SKU-1160,UrbanCare Shampoo Plus,Personal Care,UrbanCare,2,1469.23,2061.29,4122.58,5.00,206.13,28.00,1096.61,5013.06,Cancelled,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 23:20:17,2026-09-20 23:59:17
OI50253104,502531,ORD502531,101165,1166,SKU-1166,SwiftHome Trimmer Classic,Home Appliances,SwiftHome,1,3775.83,5257.30,5257.30,5.00,262.87,28.00,1398.44,6392.87,Cancelled,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 23:20:17,2026-09-20 23:59:17
OI50253105,502531,ORD502531,101165,1017,SKU-1017,PlayMax Dumbbell Pro,Sports,PlayMax,4,12395.03,15585.48,62341.92,5.00,3117.09,18.00,10660.47,69885.30,Cancelled,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 23:20:17,2026-09-20 23:59:17
OI50033101,500331,ORD500331,101510,1166,SKU-1166,SwiftHome Trimmer Classic,Home Appliances,SwiftHome,3,3775.83,5257.30,15771.90,10.00,1577.19,28.00,3974.52,18169.23,Delivered,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-01-14,2026-01-14 11:12:27,2026-09-20 15:56:34
OI50033102,500331,ORD500331,101510,1012,SKU-1012,UrbanCare Serum Pro,Personal Care,UrbanCare,3,511.42,727.47,2182.41,10.00,218.24,0.00,0.00,1964.17,Delivered,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-01-14,2026-01-14 11:12:27,2026-09-20 15:56:34
OI50254401,502544,ORD502544,101541,1150,SKU-1150,FreshSense Soap Classic,Personal Care,FreshSense,1,1570.42,2090.55,2090.55,5.00,104.53,12.00,238.32,2224.34,Pending,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 18:52:31,2026-09-20 22:46:31
OI50254402,502544,ORD502544,101541,1012,SKU-1012,UrbanCare Serum Pro,Personal Care,UrbanCare,1,511.42,727.47,727.47,5.00,36.37,0.00,0.00,691.10,Pending,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-20,2026-09-20 18:52:31,2026-09-20 22:46:31
OI50254403,502544,ORD502544,101541,1163,SKU-1163,NovaTech Mouse Pro,Electronics,NovaTech,3,25505.69,33737.89,101213.67,5.00,5060.68,18.00,17307.54,113460.53,Pending,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 18:52:31,2026-09-20 22:46:31
OI50254201,502542,ORD502542,100493,1132,SKU-1132,HealthFirst Herbal Drink Premium,Health,HealthFirst,1,1585.19,2202.93,2202.93,0.00,0.00,18.00,396.53,2599.46,Processing,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 11:56:19,2026-09-20 18:32:19
OI50254202,502542,ORD502542,100493,1035,SKU-1035,PureLiving Iron Lite,Home Appliances,PureLiving,4,13541.23,16654.82,66619.28,0.00,0.00,12.00,7994.31,74613.59,Processing,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 11:56:19,2026-09-20 18:32:19
OI50254203,502542,ORD502542,100493,1074,SKU-1074,StudyPro Marker Eco,Stationery,StudyPro,3,176.78,226.79,680.37,0.00,0.00,28.00,190.50,870.87,Processing,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-20,2026-09-20 11:56:19,2026-09-20 18:32:19
OI50253901,502539,ORD502539,101298,1098,SKU-1098,PureLiving Fan Premium,Home Appliances,PureLiving,4,25040.16,37525.43,150101.72,0.00,0.00,12.00,18012.21,168113.93,Processing,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-20,2026-09-20 09:05:25,2026-09-20 14:36:25
OI50253902,502539,ORD502539,101298,1094,SKU-1094,WellLife Electrolyte Mix Premium,Health,WellLife,3,1318.06,1503.60,4510.80,0.00,0.00,0.00,0.00,4510.80,Processing,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 09:05:25,2026-09-20 14:36:25
OI50253903,502539,ORD502539,101298,1144,SKU-1144,FitCore Yoga Mat Plus,Sports,FitCore,4,10485.49,15288.66,61154.64,0.00,0.00,5.00,3057.73,64212.37,Processing,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-20,2026-09-20 09:05:25,2026-09-20 14:36:25
