order_item_id,order_id,order_number,customer_id,product_id,sku,product_name,category,brand,quantity,unit_cost,unit_price,gross_line_amount,discount_percent,line_discount_amount,tax_percent,line_tax_amount,net_line_amount,line_status,fulfillment_center,warehouse_id,return_flag,return_reason,refund_amount,currency,order_date,record_created_timestamp,last_updated_timestamp
OI50250704,502507,ORD502507,100671,1145,SKU-1145,DailyEase Air Cooler Lite,Home Appliances,DailyEase,2,21322.88,28229.88,56459.76,0.00,0.00,0.00,0.00,56459.76,Pending,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 19:36:08,2026-09-19 22:45:08
OI50250705,502507,ORD502507,100671,1070,SKU-1070,EchoWave Headphones Classic,Electronics,EchoWave,4,418.43,602.85,2411.40,0.00,0.00,0.00,0.00,2411.40,Pending,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 19:36:08,2026-09-19 22:45:08
OI50191801,501918,ORD501918,100033,1067,SKU-1067,WellLife Vitamin Tablets Classic,Health,WellLife,1,1769.02,2270.22,2270.22,20.00,454.04,0.00,0.00,1816.18,Returned,FC-DEL-01,WH-BLR-01,Y,Size or Fit Issue,1816.18,INR,2026-03-22,2026-03-22 15:04:27,2026-09-19 10:03:22
OI50191802,501918,ORD501918,100033,1105,SKU-1105,HomePro Toaster Lite,Home Appliances,HomePro,2,12743.27,20526.10,41052.20,20.00,8210.44,18.00,5911.52,38753.28,Returned,FC-DEL-01,WH-MUM-01,Y,Wrong Item,38753.28,INR,2026-03-22,2026-03-22 15:04:27,2026-09-19 10:03:22
OI50191803,501918,ORD501918,100033,1132,SKU-1132,HealthFirst Herbal Drink Premium,Health,HealthFirst,3,1585.19,2202.93,6608.79,20.00,1321.76,18.00,951.66,6238.69,Returned,FC-DEL-01,WH-CHE-01,Y,Changed Mind,6238.69,INR,2026-03-22,2026-03-22 15:04:27,2026-09-19 10:03:22
OI50250201,502502,ORD502502,100270,1049,SKU-1049,HealthFirst Protein Mix Eco,Health,HealthFirst,3,2559.82,2940.56,8821.68,15.00,1323.25,12.00,899.81,8398.24,Shipped,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-19,2026-09-19 02:04:40,2026-09-19 09:53:40
OI50250202,502502,ORD502502,100270,1010,SKU-1010,ModeLine Sandals Eco,Apparel,ModeLine,4,308.79,406.81,1627.24,15.00,244.09,0.00,0.00,1383.15,Shipped,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 02:04:40,2026-09-19 09:53:40
OI50250203,502502,ORD502502,100270,1088,SKU-1088,FreshCart Tea Max,Grocery,FreshCart,4,445.53,590.36,2361.44,15.00,354.22,18.00,361.30,2368.52,Shipped,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 02:04:40,2026-09-19 09:53:40
OI50250204,502502,ORD502502,100270,1051,SKU-1051,WellLife Bandage Kit Premium,Health,WellLife,2,909.69,1322.80,2645.60,15.00,396.84,0.00,0.00,2248.76,Shipped,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 02:04:40,2026-09-19 09:53:40
OI50250205,502502,ORD502502,100270,1108,SKU-1108,AeroCool Fan Premium,Home Appliances,AeroCool,1,34671.16,44490.94,44490.94,15.00,6673.63,18.00,6807.12,44624.43,Shipped,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-19,2026-09-19 02:04:40,2026-09-19 09:53:40
OI50043901,500439,ORD500439,100629,1016,SKU-1016,WellLife Herbal Drink Pro,Health,WellLife,2,557.08,832.68,1665.36,5.00,83.27,28.00,442.99,2025.08,Returned,FC-MUM-01,WH-HYD-01,Y,Wrong Item,2025.08,INR,2025-07-22,2025-07-22 22:30:22,2026-09-19 10:39:46
OI50043902,500439,ORD500439,100629,1110,SKU-1110,HealthFirst Vitamin Tablets Plus,Health,HealthFirst,3,1126.60,1761.96,5285.88,5.00,264.29,0.00,0.00,5021.59,Returned,FC-MUM-01,WH-HYD-01,Y,Wrong Item,5021.59,INR,2025-07-22,2025-07-22 22:30:22,2026-09-19 10:39:46
OI50043903,500439,ORD500439,100629,1072,SKU-1072,ActiveZone Football Max,Sports,ActiveZone,3,9586.62,13856.54,41569.62,5.00,2078.48,5.00,1974.55,41465.69,Returned,FC-MUM-01,WH-DEL-01,Y,Product Not as Described,41465.69,INR,2025-07-22,2025-07-22 22:30:22,2026-09-19 10:39:46
OI50250501,502505,ORD502505,100930,1101,SKU-1101,NutraDay Electrolyte Mix Premium,Health,NutraDay,1,290.05,354.35,354.35,0.00,0.00,0.00,0.00,354.35,Processing,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 18:38:48,2026-09-19 23:27:48
OI50250502,502505,ORD502505,100930,1029,SKU-1029,HealthFirst Herbal Drink Max,Health,HealthFirst,3,1742.78,2662.08,7986.24,0.00,0.00,12.00,958.35,8944.59,Processing,FC-BLR-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 18:38:48,2026-09-19 23:27:48
OI50250503,502505,ORD502505,100930,1166,SKU-1166,SwiftHome Trimmer Classic,Home Appliances,SwiftHome,3,3775.83,5257.30,15771.90,0.00,0.00,28.00,4416.13,20188.03,Processing,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-19,2026-09-19 18:38:48,2026-09-19 23:27:48
OI50250504,502505,ORD502505,100930,1033,SKU-1033,PlayMax Yoga Mat Plus,Sports,PlayMax,4,3063.85,3616.77,14467.08,0.00,0.00,18.00,2604.08,17071.16,Processing,FC-BLR-01,WH-DEL-01,N,,0.00,INR,2026-09-19,2026-09-19 18:38:48,2026-09-19 23:27:48
OI50249701,502497,ORD502497,102006,1061,SKU-1061,NutriChoice Biscuits Plus,Grocery,NutriChoice,1,865.14,1073.78,1073.78,0.00,0.00,28.00,300.66,1374.44,Shipped,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 04:00:10,2026-09-19 07:36:10
OI50249702,502497,ORD502497,102006,1032,SKU-1032,ColorCraft Notebook Classic,Stationery,ColorCraft,2,554.40,828.22,1656.44,0.00,0.00,0.00,0.00,1656.44,Shipped,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 04:00:10,2026-09-19 07:36:10
OI50251101,502511,ORD502511,100437,1059,SKU-1059,SwiftHome Vacuum Max,Home Appliances,SwiftHome,3,20946.81,24608.87,73826.61,0.00,0.00,5.00,3691.33,77517.94,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-19,2026-09-19 03:32:03,2026-09-19 06:01:03
OI50251102,502511,ORD502511,100437,1170,SKU-1170,ModeLine Sports Shoes Classic,Apparel,ModeLine,3,2260.82,2754.94,8264.82,0.00,0.00,12.00,991.78,9256.60,Processing,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-19,2026-09-19 03:32:03,2026-09-19 06:01:03
OI50251103,502511,ORD502511,100437,1164,SKU-1164,PureLiving Mixer Lite,Home Appliances,PureLiving,1,6894.23,8249.23,8249.23,0.00,0.00,18.00,1484.86,9734.09,Processing,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-19,2026-09-19 03:32:03,2026-09-19 06:01:03
OI50250901,502509,ORD502509,100560,1092,SKU-1092,Endura Water Bottle Plus,Sports,Endura,3,9670.27,14058.94,42176.82,10.00,4217.68,18.00,6832.64,44791.78,Cancelled,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-19,2026-09-19 04:02:27,2026-09-19 06:55:27
OI50250902,502509,ORD502509,100560,1122,SKU-1122,WellLife Hand Sanitizer Max,Health,WellLife,1,1112.20,1772.98,1772.98,10.00,177.30,5.00,79.78,1675.46,Cancelled,FC-BLR-01,WH-DEL-01,N,,0.00,INR,2026-09-19,2026-09-19 04:02:27,2026-09-19 06:55:27
OI50250903,502509,ORD502509,100560,1020,SKU-1020,Sportiva Football Classic,Sports,Sportiva,3,11383.68,15591.84,46775.52,10.00,4677.55,12.00,5051.76,47149.73,Cancelled,FC-BLR-01,WH-DEL-01,N,,0.00,INR,2026-09-19,2026-09-19 04:02:27,2026-09-19 06:55:27
OI50250904,502509,ORD502509,100560,1108,SKU-1108,AeroCool Fan Premium,Home Appliances,AeroCool,4,34671.16,44490.94,177963.76,10.00,17796.38,18.00,28830.13,188997.51,Cancelled,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-19,2026-09-19 04:02:27,2026-09-19 06:55:27
OI50250905,502509,ORD502509,100560,1160,SKU-1160,UrbanCare Shampoo Plus,Personal Care,UrbanCare,3,1469.23,2061.29,6183.87,10.00,618.38,28.00,1558.34,7123.83,Cancelled,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 04:02:27,2026-09-19 06:55:27
OI50251001,502510,ORD502510,100421,1051,SKU-1051,WellLife Bandage Kit Premium,Health,WellLife,1,909.69,1322.80,1322.80,0.00,0.00,0.00,0.00,1322.80,Processing,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 08:30:56,2026-09-19 15:55:56
OI50251002,502510,ORD502510,100421,1104,SKU-1104,PureLeaf Face Wash Premium,Personal Care,PureLeaf,3,998.80,1303.79,3911.37,0.00,0.00,12.00,469.36,4380.73,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-19,2026-09-19 08:30:56,2026-09-19 15:55:56
OI50251003,502510,ORD502510,100421,1030,SKU-1030,HealthFirst Hand Sanitizer Plus,Health,HealthFirst,4,371.14,548.35,2193.40,0.00,0.00,5.00,109.67,2303.07,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-19,2026-09-19 08:30:56,2026-09-19 15:55:56
OI50251004,502510,ORD502510,100421,1018,SKU-1018,WellLife First Aid Kit Standard,Health,WellLife,1,372.35,532.89,532.89,0.00,0.00,12.00,63.95,596.84,Processing,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 08:30:56,2026-09-19 15:55:56
OI50251005,502510,ORD502510,100421,1141,SKU-1141,FreshCart Tea Classic,Grocery,FreshCart,3,915.94,1094.88,3284.64,0.00,0.00,28.00,919.70,4204.34,Processing,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 08:30:56,2026-09-19 15:55:56
OI50250001,502500,ORD502500,102023,1134,SKU-1134,HealthFirst First Aid Kit Lite,Health,HealthFirst,3,1424.46,1681.04,5043.12,15.00,756.47,12.00,514.40,4801.05,Pending,FC-MUM-01,WH-CHE-01,N,,0.00,INR,2026-09-19,2026-09-19 00:11:23,2026-09-19 08:44:23
OI50250101,502501,ORD502501,101343,1170,SKU-1170,ModeLine Sports Shoes Classic,Apparel,ModeLine,4,2260.82,2754.94,11019.76,20.00,2203.95,12.00,1057.90,9873.71,Processing,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2026-09-19,2026-09-19 20:35:19,2026-09-19 23:31:19
OI50250102,502501,ORD502501,101343,1118,SKU-1118,DailyEase Air Cooler Premium,Home Appliances,DailyEase,4,16679.12,22365.72,89462.88,20.00,17892.58,18.00,12882.65,84452.95,Processing,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2026-09-19,2026-09-19 20:35:19,2026-09-19 23:31:19
OI50250103,502501,ORD502501,101343,1101,SKU-1101,NutraDay Electrolyte Mix Premium,Health,NutraDay,3,290.05,354.35,1063.05,20.00,212.61,0.00,0.00,850.44,Processing,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 20:35:19,2026-09-19 23:31:19
OI50250104,502501,ORD502501,101343,1089,SKU-1089,GlowNest Serum Lite,Personal Care,GlowNest,2,1283.32,2060.36,4120.72,20.00,824.14,5.00,164.83,3461.41,Processing,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-19,2026-09-19 20:35:19,2026-09-19 23:31:19
OI50250105,502501,ORD502501,101343,1007,SKU-1007,Sportiva Dumbbell Standard,Sports,Sportiva,4,2692.08,4243.66,16974.64,20.00,3394.93,28.00,3802.32,17382.03,Processing,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-19,2026-09-19 20:35:19,2026-09-19 23:31:19
OI50251201,502512,ORD502512,101655,1149,SKU-1149,PixelCore Charger Classic,Electronics,PixelCore,3,20726.11,27082.67,81248.01,20.00,16249.60,18.00,11699.71,76698.12,Processing,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-19,2026-09-19 01:59:21,2026-09-19 10:26:21
OI50251301,502513,ORD502513,100384,1168,SKU-1168,PaperLine Marker Classic,Stationery,PaperLine,3,445.70,553.65,1660.95,10.00,166.09,12.00,179.38,1674.24,Cancelled,FC-BLR-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 18:13:59,2026-09-19 23:50:59
OI50251302,502513,ORD502513,100384,1169,SKU-1169,NutriChoice Nuts Eco,Grocery,NutriChoice,4,886.62,1069.85,4279.40,10.00,427.94,5.00,192.58,4044.04,Cancelled,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-19,2026-09-19 18:13:59,2026-09-19 23:50:59
OI50249901,502499,ORD502499,100732,1011,SKU-1011,FreshCart Tea Eco,Grocery,FreshCart,1,668.63,876.58,876.58,20.00,175.32,18.00,126.23,827.49,Pending,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 21:40:46,2026-09-19 22:28:59
OI50249902,502499,ORD502499,100732,1156,SKU-1156,UrbanCare Lotion Lite,Personal Care,UrbanCare,4,1224.36,1884.56,7538.24,20.00,1507.65,5.00,301.53,6332.12,Pending,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 21:40:46,2026-09-19 22:28:59
OI50249903,502499,ORD502499,100732,1054,SKU-1054,GlowNest Face Wash Premium,Personal Care,GlowNest,2,143.32,217.82,435.64,20.00,87.12,0.00,0.00,348.52,Pending,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-19,2026-09-19 21:40:46,2026-09-19 22:28:59
OI50250801,502508,ORD502508,100319,1161,SKU-1161,ColorCraft Paper Pack Premium,Stationery,ColorCraft,4,325.37,371.79,1487.16,20.00,297.43,5.00,59.49,1249.22,Shipped,FC-HYD-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 03:12:47,2026-09-19 07:30:47
OI50250802,502508,ORD502508,100319,1047,SKU-1047,Endura Skipping Rope Classic,Sports,Endura,3,8482.28,13613.53,40840.59,20.00,8168.12,5.00,1633.62,34306.09,Shipped,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-19,2026-09-19 03:12:47,2026-09-19 07:30:47
OI50250803,502508,ORD502508,100319,1009,SKU-1009,ActiveZone Skipping Rope Classic,Sports,ActiveZone,3,10332.63,14037.59,42112.77,20.00,8422.55,0.00,0.00,33690.22,Shipped,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-09-19,2026-09-19 03:12:47,2026-09-19 07:30:47
OI50250804,502508,ORD502508,100319,1075,SKU-1075,FreshCart Rice Standard,Grocery,FreshCart,4,762.16,1003.04,4012.16,20.00,802.43,0.00,0.00,3209.73,Shipped,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-09-19,2026-09-19 03:12:47,2026-09-19 07:30:47
OI50250805,502508,ORD502508,100319,1176,SKU-1176,DailyHarvest Biscuits Lite,Grocery,DailyHarvest,4,908.00,1075.08,4300.32,20.00,860.07,0.00,0.00,3440.25,Shipped,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 03:12:47,2026-09-19 07:30:47
OI50014401,500144,ORD500144,101602,1145,SKU-1145,DailyEase Air Cooler Lite,Home Appliances,DailyEase,2,21322.88,28229.88,56459.76,5.00,2822.99,0.00,0.00,53636.77,Returned,FC-HYD-01,WH-MUM-01,Y,Changed Mind,53636.77,INR,2025-12-08,2025-12-08 17:14:10,2026-09-19 21:33:25
OI50014402,500144,ORD500144,101602,1090,SKU-1090,DailyHarvest Coffee Plus,Grocery,DailyHarvest,1,807.45,980.13,980.13,5.00,49.01,0.00,0.00,931.12,Returned,FC-HYD-01,WH-MUM-01,Y,Product Not as Described,931.12,INR,2025-12-08,2025-12-08 17:14:10,2026-09-19 21:33:25
OI50014403,500144,ORD500144,101602,1049,SKU-1049,HealthFirst Protein Mix Eco,Health,HealthFirst,1,2559.82,2940.56,2940.56,5.00,147.03,12.00,335.22,3128.75,Returned,FC-HYD-01,WH-DEL-01,Y,Quality Issue,3128.75,INR,2025-12-08,2025-12-08 17:14:10,2026-09-19 21:33:25
OI50014404,500144,ORD500144,101602,1019,SKU-1019,FarmBasket Coffee Eco,Grocery,FarmBasket,1,689.39,873.37,873.37,5.00,43.67,18.00,149.35,979.05,Returned,FC-HYD-01,WH-MUM-01,Y,Product Not as Described,979.05,INR,2025-12-08,2025-12-08 17:14:10,2026-09-19 21:33:25
OI50014405,500144,ORD500144,101602,1035,SKU-1035,PureLiving Iron Lite,Home Appliances,PureLiving,2,13541.23,16654.82,33309.64,5.00,1665.47,12.00,3797.30,35441.47,Returned,FC-HYD-01,WH-MUM-01,Y,Product Not as Described,35441.47,INR,2025-12-08,2025-12-08 17:14:10,2026-09-19 21:33:25
OI50192301,501923,ORD501923,101833,1138,SKU-1138,EchoWave Headphones Eco,Electronics,EchoWave,1,917.10,1284.80,1284.80,20.00,256.96,12.00,123.34,1151.18,Returned,FC-CHE-01,WH-HYD-01,Y,Product Not as Described,1151.18,INR,2025-07-10,2025-07-10 14:31:59,2026-09-19 18:35:19
OI50192302,501923,ORD501923,101833,1165,SKU-1165,VitaCore First Aid Kit Max,Health,VitaCore,4,1600.37,2469.08,9876.32,20.00,1975.26,18.00,1422.19,9323.25,Returned,FC-CHE-01,WH-MUM-01,Y,Size or Fit Issue,9323.25,INR,2025-07-10,2025-07-10 14:31:59,2026-09-19 18:35:19
OI50192303,501923,ORD501923,101833,1151,SKU-1151,VoltEdge Mouse Max,Electronics,VoltEdge,1,8803.71,11786.95,11786.95,20.00,2357.39,18.00,1697.32,11126.88,Returned,FC-CHE-01,WH-BLR-01,Y,Size or Fit Issue,11126.88,INR,2025-07-10,2025-07-10 14:31:59,2026-09-19 18:35:19
OI50192304,501923,ORD501923,101833,1083,SKU-1083,Stride Sports Shoes Standard,Apparel,Stride,4,898.43,1101.19,4404.76,20.00,880.95,28.00,986.67,4510.48,Returned,FC-CHE-01,WH-BLR-01,Y,Damaged Item,4510.48,INR,2025-07-10,2025-07-10 14:31:59,2026-09-19 18:35:19
OI50192305,501923,ORD501923,101833,1173,SKU-1173,PlayMax Gym Gloves Plus,Sports,PlayMax,2,1482.35,1689.58,3379.16,20.00,675.84,18.00,486.60,3189.92,Returned,FC-CHE-01,WH-MUM-01,Y,Product Not as Described,3189.92,INR,2025-07-10,2025-07-10 14:31:59,2026-09-19 18:35:19
OI50251401,502514,ORD502514,102105,1129,SKU-1129,DailyHarvest Oats Premium,Grocery,DailyHarvest,2,722.03,829.45,1658.90,15.00,248.84,5.00,70.50,1480.56,Processing,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-19,2026-09-19 18:42:21,2026-09-19 22:14:59
OI50251402,502514,ORD502514,102105,1161,SKU-1161,ColorCraft Paper Pack Premium,Stationery,ColorCraft,4,325.37,371.79,1487.16,15.00,223.07,5.00,63.20,1327.29,Processing,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 18:42:21,2026-09-19 22:14:59
OI50251403,502514,ORD502514,102105,1018,SKU-1018,WellLife First Aid Kit Standard,Health,WellLife,2,372.35,532.89,1065.78,15.00,159.87,12.00,108.71,1014.62,Processing,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 18:42:21,2026-09-19 22:14:59
OI50251404,502514,ORD502514,102105,1083,SKU-1083,Stride Sports Shoes Standard,Apparel,Stride,3,898.43,1101.19,3303.57,15.00,495.54,28.00,786.25,3594.28,Processing,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-19,2026-09-19 18:42:21,2026-09-19 22:14:59
OI50251405,502514,ORD502514,102105,1112,SKU-1112,PlayMax Badminton Racket Lite,Sports,PlayMax,4,8271.76,9908.13,39632.52,15.00,5944.87,18.00,6063.78,39751.43,Processing,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-19,2026-09-19 18:42:21,2026-09-19 22:14:59
OI50233101,502331,ORD502331,100043,1131,SKU-1131,CareMed Vitamin Tablets Lite,Health,CareMed,4,1753.15,2401.89,9607.56,10.00,960.76,5.00,432.34,9079.14,Returned,FC-HYD-01,WH-BLR-01,Y,Wrong Item,9079.14,INR,2025-03-11,2025-03-11 13:17:26,2026-09-19 12:10:45
OI50233102,502331,ORD502331,100043,1023,SKU-1023,CarePlus Lotion Lite,Personal Care,CarePlus,1,558.70,773.03,773.03,10.00,77.30,0.00,0.00,695.73,Returned,FC-HYD-01,WH-HYD-01,Y,Wrong Item,695.73,INR,2025-03-11,2025-03-11 13:17:26,2026-09-19 12:10:45
OI50250401,502504,ORD502504,100863,1111,SKU-1111,FreshCart Biscuits Plus,Grocery,FreshCart,4,640.71,830.19,3320.76,20.00,664.15,18.00,478.19,3134.80,Pending,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 22:21:27,2026-09-19 23:26:59
OI50250402,502504,ORD502504,100863,1160,SKU-1160,UrbanCare Shampoo Plus,Personal Care,UrbanCare,2,1469.23,2061.29,4122.58,20.00,824.52,28.00,923.46,4221.52,Pending,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 22:21:27,2026-09-19 23:26:59
OI50250403,502504,ORD502504,100863,1120,SKU-1120,PureLiving Mixer Max,Home Appliances,PureLiving,2,18825.44,21787.84,43575.68,20.00,8715.14,18.00,6274.90,41135.44,Pending,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-19,2026-09-19 22:21:27,2026-09-19 23:26:59
OI50250404,502504,ORD502504,100863,1079,SKU-1079,FreshCart Juice Pro,Grocery,FreshCart,3,397.99,567.65,1702.95,20.00,340.58,0.00,0.00,1362.37,Pending,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-19,2026-09-19 22:21:27,2026-09-19 23:26:59
