order_item_id,order_id,order_number,customer_id,product_id,sku,product_name,category,brand,quantity,unit_cost,unit_price,gross_line_amount,discount_percent,line_discount_amount,tax_percent,line_tax_amount,net_line_amount,line_status,fulfillment_center,warehouse_id,return_flag,return_reason,refund_amount,currency,order_date,record_created_timestamp,last_updated_timestamp
OI50247503,502475,ORD502475,100821,1113,SKU-1113,GlowNest Soap Eco,Personal Care,GlowNest,4,1503.03,2076.62,8306.48,20.00,1661.30,18.00,1196.13,7841.31,Processing,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 12:26:01,2026-09-18 20:16:01
OI50247504,502475,ORD502475,100821,1004,SKU-1004,PlayMax Dumbbell Plus,Sports,PlayMax,3,7994.90,9679.63,29038.89,20.00,5807.78,12.00,2787.73,26018.84,Processing,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 12:26:01,2026-09-18 20:16:01
OI50247505,502475,ORD502475,100821,1149,SKU-1149,PixelCore Charger Classic,Electronics,PixelCore,2,20726.11,27082.67,54165.34,20.00,10833.06,18.00,7799.81,51132.09,Processing,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 12:26:01,2026-09-18 20:16:01
OI50247101,502471,ORD502471,100598,1131,SKU-1131,CareMed Vitamin Tablets Lite,Health,CareMed,3,1753.15,2401.89,7205.67,5.00,360.28,5.00,342.27,7187.66,Cancelled,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 13:28:19,2026-09-18 16:03:19
OI50247102,502471,ORD502471,100598,1007,SKU-1007,Sportiva Dumbbell Standard,Sports,Sportiva,2,2692.08,4243.66,8487.32,5.00,424.37,28.00,2257.63,10320.58,Cancelled,FC-MUM-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 13:28:19,2026-09-18 16:03:19
OI50248001,502480,ORD502480,102231,1149,SKU-1149,PixelCore Charger Classic,Electronics,PixelCore,3,20726.11,27082.67,81248.01,15.00,12187.20,18.00,12430.95,81491.76,Pending,FC-CHE-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 15:38:54,2026-09-18 21:42:54
OI50248002,502480,ORD502480,102231,1031,SKU-1031,WriteWell Notebook Eco,Stationery,WriteWell,1,1088.30,1438.41,1438.41,15.00,215.76,18.00,220.08,1442.73,Pending,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-18,2026-09-18 15:38:54,2026-09-18 21:42:54
OI50248003,502480,ORD502480,102231,1160,SKU-1160,UrbanCare Shampoo Plus,Personal Care,UrbanCare,1,1469.23,2061.29,2061.29,15.00,309.19,28.00,490.59,2242.69,Pending,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 15:38:54,2026-09-18 21:42:54
OI50248004,502480,ORD502480,102231,1050,SKU-1050,WellLife Electrolyte Mix Standard,Health,WellLife,4,1734.14,1979.78,7919.12,15.00,1187.87,28.00,1884.74,8615.99,Pending,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2026-09-18,2026-09-18 15:38:54,2026-09-18 21:42:54
OI50249401,502494,ORD502494,100822,1030,SKU-1030,HealthFirst Hand Sanitizer Plus,Health,HealthFirst,3,371.14,548.35,1645.05,0.00,0.00,5.00,82.25,1727.30,Pending,FC-MUM-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 21:58:01,2026-09-18 22:22:59
OI50249402,502494,ORD502494,100822,1095,SKU-1095,PaperLine Folder Standard,Stationery,PaperLine,2,137.71,188.61,377.22,0.00,0.00,0.00,0.00,377.22,Pending,FC-MUM-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 21:58:01,2026-09-18 22:22:59
OI50249403,502494,ORD502494,100822,1136,SKU-1136,DailyHarvest Juice Premium,Grocery,DailyHarvest,1,537.84,778.76,778.76,0.00,0.00,5.00,38.94,817.70,Pending,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 21:58:01,2026-09-18 22:22:59
OI50249404,502494,ORD502494,100822,1058,SKU-1058,NutraDay Bandage Kit Plus,Health,NutraDay,4,1397.46,1885.00,7540.00,0.00,0.00,5.00,377.00,7917.00,Pending,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 21:58:01,2026-09-18 22:22:59
OI50249405,502494,ORD502494,100822,1151,SKU-1151,VoltEdge Mouse Max,Electronics,VoltEdge,2,8803.71,11786.95,23573.90,0.00,0.00,18.00,4243.30,27817.20,Pending,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 21:58:01,2026-09-18 22:22:59
OI50249301,502493,ORD502493,100388,1025,SKU-1025,PureLeaf Toothpaste Lite,Personal Care,PureLeaf,1,1421.97,2107.42,2107.42,10.00,210.74,28.00,531.07,2427.75,Processing,FC-MUM-01,WH-DEL-01,N,,0.00,INR,2026-09-18,2026-09-18 19:12:05,2026-09-18 21:53:05
OI50249302,502493,ORD502493,100388,1062,SKU-1062,WellLife Hand Sanitizer Classic,Health,WellLife,3,1314.57,1921.78,5765.34,10.00,576.53,0.00,0.00,5188.81,Processing,FC-MUM-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 19:12:05,2026-09-18 21:53:05
OI50249303,502493,ORD502493,100388,1105,SKU-1105,HomePro Toaster Lite,Home Appliances,HomePro,4,12743.27,20526.10,82104.40,10.00,8210.45,18.00,13300.91,87194.86,Processing,FC-MUM-01,WH-MUM-01,N,,0.00,INR,2026-09-18,2026-09-18 19:12:05,2026-09-18 21:53:05
OI50247401,502474,ORD502474,101980,1139,SKU-1139,AeroCool Fan Pro,Home Appliances,AeroCool,3,25928.76,34483.90,103451.70,15.00,15517.75,12.00,10552.07,98486.02,Processing,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 11:27:32,2026-09-18 15:34:32
OI50247402,502474,ORD502474,101980,1127,SKU-1127,GlowNest Serum Eco,Personal Care,GlowNest,1,1546.04,1976.74,1976.74,15.00,296.51,12.00,201.63,1881.86,Processing,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 11:27:32,2026-09-18 15:34:32
OI50247403,502474,ORD502474,101980,1054,SKU-1054,GlowNest Face Wash Premium,Personal Care,GlowNest,1,143.32,217.82,217.82,15.00,32.67,0.00,0.00,185.15,Processing,FC-BLR-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 11:27:32,2026-09-18 15:34:32
OI50247404,502474,ORD502474,101980,1114,SKU-1114,HomePro Trimmer Classic,Home Appliances,HomePro,3,18356.52,24884.02,74652.06,15.00,11197.82,0.00,0.00,63454.24,Processing,FC-BLR-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 11:27:32,2026-09-18 15:34:32
OI50248101,502481,ORD502481,100839,1162,SKU-1162,FreshCart Oats Classic,Grocery,FreshCart,4,479.90,564.30,2257.20,20.00,451.44,5.00,90.29,1896.05,Shipped,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 12:58:38,2026-09-18 19:43:38
OI50248102,502481,ORD502481,100839,1012,SKU-1012,UrbanCare Serum Pro,Personal Care,UrbanCare,2,511.42,727.47,1454.94,20.00,290.99,0.00,0.00,1163.95,Shipped,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 12:58:38,2026-09-18 19:43:38
OI50248103,502481,ORD502481,100839,1082,SKU-1082,WellLife Nutrition Bar Standard,Health,WellLife,3,181.20,278.52,835.56,20.00,167.11,0.00,0.00,668.45,Shipped,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-18,2026-09-18 12:58:38,2026-09-18 19:43:38
OI50247201,502472,ORD502472,100751,1030,SKU-1030,HealthFirst Hand Sanitizer Plus,Health,HealthFirst,4,371.14,548.35,2193.40,0.00,0.00,5.00,109.67,2303.07,Cancelled,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 23:05:54,2026-09-18 23:25:59
OI50247202,502472,ORD502472,100751,1029,SKU-1029,HealthFirst Herbal Drink Max,Health,HealthFirst,4,1742.78,2662.08,10648.32,0.00,0.00,12.00,1277.80,11926.12,Cancelled,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-18,2026-09-18 23:05:54,2026-09-18 23:25:59
OI50247203,502472,ORD502472,100751,1099,SKU-1099,FreshSense Serum Standard,Personal Care,FreshSense,1,357.67,470.02,470.02,0.00,0.00,12.00,56.40,526.42,Cancelled,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 23:05:54,2026-09-18 23:25:59
OI50247204,502472,ORD502472,100751,1054,SKU-1054,GlowNest Face Wash Premium,Personal Care,GlowNest,2,143.32,217.82,435.64,0.00,0.00,0.00,0.00,435.64,Cancelled,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 23:05:54,2026-09-18 23:25:59
OI50248501,502485,ORD502485,101750,1123,SKU-1123,DailyEase Fan Premium,Home Appliances,DailyEase,3,11707.94,15921.97,47765.91,10.00,4776.59,28.00,12037.01,55026.33,Shipped,FC-BLR-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 15:20:14,2026-09-18 18:52:14
OI50249001,502490,ORD502490,100872,1173,SKU-1173,PlayMax Gym Gloves Plus,Sports,PlayMax,3,1482.35,1689.58,5068.74,0.00,0.00,18.00,912.37,5981.11,Pending,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-18,2026-09-18 22:15:24,2026-09-18 22:06:59
OI50249002,502490,ORD502490,100872,1064,SKU-1064,NovaTech Adapter Plus,Electronics,NovaTech,4,18020.32,27143.62,108574.48,0.00,0.00,5.00,5428.72,114003.20,Pending,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 22:15:24,2026-09-18 22:06:59
OI50249003,502490,ORD502490,100872,1011,SKU-1011,FreshCart Tea Eco,Grocery,FreshCart,1,668.63,876.58,876.58,0.00,0.00,18.00,157.79,1034.37,Pending,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 22:15:24,2026-09-18 22:06:59
OI50248901,502489,ORD502489,100923,1085,SKU-1085,HomePro Vacuum Eco,Home Appliances,HomePro,3,10082.84,14844.11,44532.33,0.00,0.00,18.00,8015.82,52548.15,Shipped,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 09:27:35,2026-09-18 17:06:35
OI50248902,502489,ORD502489,100923,1044,SKU-1044,ModeLine Sandals Premium,Apparel,ModeLine,4,1837.50,2904.43,11617.72,0.00,0.00,12.00,1394.13,13011.85,Shipped,FC-BLR-01,WH-DEL-01,N,,0.00,INR,2026-09-18,2026-09-18 09:27:35,2026-09-18 17:06:35
OI50202501,502025,ORD502025,101656,1025,SKU-1025,PureLeaf Toothpaste Lite,Personal Care,PureLeaf,2,1421.97,2107.42,4214.84,0.00,0.00,28.00,1180.16,5395.00,Delivered,FC-CHE-01,WH-DEL-01,N,,0.00,INR,2025-04-29,2025-04-29 07:48:57,2026-09-18 11:17:51
OI50202502,502025,ORD502025,101656,1064,SKU-1064,NovaTech Adapter Plus,Electronics,NovaTech,2,18020.32,27143.62,54287.24,0.00,0.00,5.00,2714.36,57001.60,Delivered,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2025-04-29,2025-04-29 07:48:57,2026-09-18 11:17:51
OI50202503,502025,ORD502025,101656,1119,SKU-1119,Sportiva Badminton Racket Pro,Sports,Sportiva,1,9007.74,12576.20,12576.20,0.00,0.00,28.00,3521.34,16097.54,Delivered,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2025-04-29,2025-04-29 07:48:57,2026-09-18 11:17:51
OI50202504,502025,ORD502025,101656,1098,SKU-1098,PureLiving Fan Premium,Home Appliances,PureLiving,1,25040.16,37525.43,37525.43,0.00,0.00,12.00,4503.05,42028.48,Delivered,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2025-04-29,2025-04-29 07:48:57,2026-09-18 11:17:51
OI50202505,502025,ORD502025,101656,1045,SKU-1045,ModeLine T-Shirt Eco,Apparel,ModeLine,3,1867.78,2213.12,6639.36,0.00,0.00,12.00,796.72,7436.08,Delivered,FC-CHE-01,WH-MUM-01,N,,0.00,INR,2025-04-29,2025-04-29 07:48:57,2026-09-18 11:17:51
OI50249101,502491,ORD502491,102060,1107,SKU-1107,DailyEase Trimmer Classic,Home Appliances,DailyEase,2,3730.58,5631.99,11263.98,0.00,0.00,28.00,3153.91,14417.89,Processing,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 19:12:12,2026-09-18 22:58:12
OI50249102,502491,ORD502491,102060,1050,SKU-1050,WellLife Electrolyte Mix Standard,Health,WellLife,4,1734.14,1979.78,7919.12,0.00,0.00,28.00,2217.35,10136.47,Processing,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-18,2026-09-18 19:12:12,2026-09-18 22:58:12
OI50249103,502491,ORD502491,102060,1082,SKU-1082,WellLife Nutrition Bar Standard,Health,WellLife,1,181.20,278.52,278.52,0.00,0.00,0.00,0.00,278.52,Processing,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-18,2026-09-18 19:12:12,2026-09-18 22:58:12
OI50249104,502491,ORD502491,102060,1097,SKU-1097,PixelCore Mouse Standard,Electronics,PixelCore,4,4469.21,5400.72,21602.88,0.00,0.00,18.00,3888.52,25491.40,Processing,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 19:12:12,2026-09-18 22:58:12
OI50249105,502491,ORD502491,102060,1037,SKU-1037,EchoWave Power Bank Standard,Electronics,EchoWave,2,17091.64,23577.16,47154.32,0.00,0.00,0.00,0.01,47154.33,Processing,FC-DEL-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 19:12:12,2026-09-18 22:58:12
OI50182201,501822,ORD501822,101593,1077,SKU-1077,DailyHarvest Juice Plus,Grocery,DailyHarvest,1,529.34,677.56,677.56,10.00,67.76,12.00,73.18,682.98,Returned,FC-BLR-01,WH-HYD-01,Y,Size or Fit Issue,682.98,INR,2026-02-25,2026-02-25 06:47:40,2026-09-18 21:16:02
OI50182202,501822,ORD501822,101593,1056,SKU-1056,FarmBasket Coffee Pro,Grocery,FarmBasket,4,1031.76,1178.75,4715.00,10.00,471.50,28.00,1188.18,5431.68,Returned,FC-BLR-01,WH-MUM-01,Y,Product Not as Described,5431.68,INR,2026-02-25,2026-02-25 06:47:40,2026-09-18 21:16:02
OI50182203,501822,ORD501822,101593,1109,SKU-1109,PureLiving Mixer Standard,Home Appliances,PureLiving,2,5364.11,7644.03,15288.06,10.00,1528.81,12.00,1651.11,15410.36,Returned,FC-BLR-01,WH-BLR-01,Y,Changed Mind,15410.36,INR,2026-02-25,2026-02-25 06:47:40,2026-09-18 21:16:02
OI50182204,501822,ORD501822,101593,1031,SKU-1031,WriteWell Notebook Eco,Stationery,WriteWell,1,1088.30,1438.41,1438.41,10.00,143.84,18.00,233.02,1527.59,Returned,FC-BLR-01,WH-DEL-01,Y,Product Not as Described,1527.59,INR,2026-02-25,2026-02-25 06:47:40,2026-09-18 21:16:02
OI50182205,501822,ORD501822,101593,1112,SKU-1112,PlayMax Badminton Racket Lite,Sports,PlayMax,1,8271.76,9908.13,9908.13,10.00,990.81,18.00,1605.12,10522.44,Returned,FC-BLR-01,WH-DEL-01,Y,Quality Issue,10522.44,INR,2026-02-25,2026-02-25 06:47:40,2026-09-18 21:16:02
OI50247801,502478,ORD502478,102029,1018,SKU-1018,WellLife First Aid Kit Standard,Health,WellLife,1,372.35,532.89,532.89,0.00,0.00,12.00,63.95,596.84,Shipped,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 14:51:15,2026-09-18 22:35:15
OI50247802,502478,ORD502478,102029,1101,SKU-1101,NutraDay Electrolyte Mix Premium,Health,NutraDay,2,290.05,354.35,708.70,0.00,0.00,0.00,0.00,708.70,Shipped,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 14:51:15,2026-09-18 22:35:15
OI50247803,502478,ORD502478,102029,1105,SKU-1105,HomePro Toaster Lite,Home Appliances,HomePro,2,12743.27,20526.10,41052.20,0.00,0.00,18.00,7389.40,48441.60,Shipped,FC-BLR-01,WH-MUM-01,N,,0.00,INR,2026-09-18,2026-09-18 14:51:15,2026-09-18 22:35:15
OI50247804,502478,ORD502478,102029,1041,SKU-1041,CarePlus Deodorant Plus,Personal Care,CarePlus,3,1411.56,1985.17,5955.51,0.00,0.00,0.00,-0.01,5955.50,Shipped,FC-BLR-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 14:51:15,2026-09-18 22:35:15
OI50247301,502473,ORD502473,100623,1016,SKU-1016,WellLife Herbal Drink Pro,Health,WellLife,3,557.08,832.68,2498.04,20.00,499.61,28.00,559.56,2557.99,Processing,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 04:51:58,2026-09-18 05:45:58
OI50247302,502473,ORD502473,100623,1028,SKU-1028,UrbanCare Toothpaste Eco,Personal Care,UrbanCare,3,673.58,1040.37,3121.11,20.00,624.22,28.00,699.13,3196.02,Processing,FC-CHE-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 04:51:58,2026-09-18 05:45:58
OI50249501,502495,ORD502495,100504,1140,SKU-1140,GoodGrain Tea Plus,Grocery,GoodGrain,2,898.45,1049.26,2098.52,0.00,0.00,18.00,377.73,2476.25,Processing,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 09:22:10,2026-09-18 15:54:10
OI50249502,502495,ORD502495,100504,1021,SKU-1021,Stride Hoodie Plus,Apparel,Stride,3,2535.47,3801.88,11405.64,0.00,0.00,12.00,1368.68,12774.32,Processing,FC-CHE-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 09:22:10,2026-09-18 15:54:10
OI50248801,502488,ORD502488,100990,1154,SKU-1154,FitCore Water Bottle Plus,Sports,FitCore,1,11314.00,12921.98,12921.98,5.00,646.10,12.00,1473.11,13748.99,Pending,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 01:30:20,2026-09-18 02:06:20
OI50248802,502488,ORD502488,100990,1020,SKU-1020,Sportiva Football Classic,Sports,Sportiva,1,11383.68,15591.84,15591.84,5.00,779.59,12.00,1777.47,16589.72,Pending,FC-DEL-01,WH-DEL-01,N,,0.00,INR,2026-09-18,2026-09-18 01:30:20,2026-09-18 02:06:20
OI50248803,502488,ORD502488,100990,1133,SKU-1133,ModeLine Jacket Premium,Apparel,ModeLine,3,2838.21,3271.15,9813.45,5.00,490.67,12.00,1118.73,10441.51,Pending,FC-DEL-01,WH-MUM-01,N,,0.00,INR,2026-09-18,2026-09-18 01:30:20,2026-09-18 02:06:20
OI50178501,501785,ORD501785,101761,1003,SKU-1003,DailyHarvest Biscuits Lite,Grocery,DailyHarvest,4,759.53,1095.68,4382.72,10.00,438.27,28.00,1104.45,5048.90,Delivered,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-02-13,2026-02-13 10:30:20,2026-09-18 22:24:09
OI50247701,502477,ORD502477,102251,1105,SKU-1105,HomePro Toaster Lite,Home Appliances,HomePro,1,12743.27,20526.10,20526.10,20.00,4105.22,18.00,2955.76,19376.64,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-18,2026-09-18 16:08:23,2026-09-18 21:23:23
OI50247702,502477,ORD502477,102251,1059,SKU-1059,SwiftHome Vacuum Max,Home Appliances,SwiftHome,3,20946.81,24608.87,73826.61,20.00,14765.32,5.00,2953.06,62014.35,Processing,FC-HYD-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 16:08:23,2026-09-18 21:23:23
OI50247703,502477,ORD502477,102251,1119,SKU-1119,Sportiva Badminton Racket Pro,Sports,Sportiva,2,9007.74,12576.20,25152.40,20.00,5030.48,28.00,5634.14,25756.06,Processing,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-18,2026-09-18 16:08:23,2026-09-18 21:23:23
OI50247704,502477,ORD502477,102251,1091,SKU-1091,GoodGrain Juice Premium,Grocery,GoodGrain,2,609.71,828.05,1656.10,20.00,331.22,5.00,66.24,1391.12,Processing,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-09-18,2026-09-18 16:08:23,2026-09-18 21:23:23
OI50247705,502477,ORD502477,102251,1093,SKU-1093,HealthFirst Herbal Drink Plus,Health,HealthFirst,1,793.05,1148.77,1148.77,20.00,229.76,0.00,0.00,919.01,Processing,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 16:08:23,2026-09-18 21:23:23
OI50187301,501873,ORD501873,100078,1154,SKU-1154,FitCore Water Bottle Plus,Sports,FitCore,3,11314.00,12921.98,38765.94,0.00,0.00,12.00,4651.91,43417.85,Returned,FC-CHE-01,WH-CHE-01,Y,Damaged Item,43417.85,INR,2026-03-11,2026-03-11 20:50:56,2026-09-18 14:40:40
OI50187302,501873,ORD501873,100078,1033,SKU-1033,PlayMax Yoga Mat Plus,Sports,PlayMax,4,3063.85,3616.77,14467.08,0.00,0.00,18.00,2604.07,17071.15,Returned,FC-CHE-01,WH-DEL-01,Y,Quality Issue,17071.15,INR,2026-03-11,2026-03-11 20:50:56,2026-09-18 14:40:40
OI50187303,501873,ORD501873,100078,1015,SKU-1015,UrbanCare Toothpaste Premium,Personal Care,UrbanCare,3,1401.65,1822.99,5468.97,0.00,0.00,18.00,984.41,6453.38,Returned,FC-CHE-01,WH-HYD-01,Y,Changed Mind,6453.38,INR,2026-03-11,2026-03-11 20:50:56,2026-09-18 14:40:40
OI50187304,501873,ORD501873,100078,1087,SKU-1087,SwiftHome Vacuum Classic,Home Appliances,SwiftHome,4,5182.53,6455.67,25822.68,0.00,0.00,28.00,7230.36,33053.04,Returned,FC-CHE-01,WH-MUM-01,Y,Wrong Item,33053.04,INR,2026-03-11,2026-03-11 20:50:56,2026-09-18 14:40:40
OI50248401,502484,ORD502484,102173,1006,SKU-1006,ByteCraft Webcam Eco,Electronics,ByteCraft,4,11133.32,17747.60,70990.40,0.00,0.00,0.00,0.00,70990.40,Pending,FC-HYD-01,WH-DEL-01,N,,0.00,INR,2026-09-18,2026-09-18 17:37:19,2026-09-18 23:34:59
OI50248402,502484,ORD502484,102173,1121,SKU-1121,WellLife First Aid Kit Plus,Health,WellLife,4,1484.85,2264.41,9057.64,0.00,0.00,18.00,1630.38,10688.02,Pending,FC-HYD-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 17:37:19,2026-09-18 23:34:59
OI50248403,502484,ORD502484,102173,1067,SKU-1067,WellLife Vitamin Tablets Classic,Health,WellLife,1,1769.02,2270.22,2270.22,0.00,0.00,0.00,0.00,2270.22,Pending,FC-HYD-01,WH-BLR-01,N,,0.00,INR,2026-09-18,2026-09-18 17:37:19,2026-09-18 23:34:59
OI50248404,502484,ORD502484,102173,1032,SKU-1032,ColorCraft Notebook Classic,Stationery,ColorCraft,3,554.40,828.22,2484.66,0.00,0.00,0.00,0.00,2484.66,Pending,FC-HYD-01,WH-MUM-01,N,,0.00,INR,2026-09-18,2026-09-18 17:37:19,2026-09-18 23:34:59
OI50248201,502482,ORD502482,100620,1160,SKU-1160,UrbanCare Shampoo Plus,Personal Care,UrbanCare,4,1469.23,2061.29,8245.16,0.00,0.00,28.00,2308.64,10553.80,Shipped,FC-DEL-01,WH-HYD-01,N,,0.00,INR,2026-09-18,2026-09-18 13:06:34,2026-09-18 19:06:34
OI50248202,502482,ORD502482,100620,1095,SKU-1095,PaperLine Folder Standard,Stationery,PaperLine,1,137.71,188.61,188.61,0.00,0.00,0.00,0.00,188.61,Shipped,FC-DEL-01,WH-CHE-01,N,,0.00,INR,2026-09-18,2026-09-18 13:06:34,2026-09-18 19:06:34
