order_id,order_number,customer_id,order_date,order_timestamp,sales_channel,order_status,payment_method,payment_status,currency,billing_city,billing_state,shipping_city,shipping_state,shipping_postal_code,fulfillment_center,shipping_method,estimated_delivery_date,actual_delivery_date,item_count,total_quantity,subtotal_amount,discount_amount,tax_amount,shipping_charge,total_order_amount,coupon_code,is_gift,cancellation_reason,last_updated_timestamp
502489,ORD502489,100923,2026-09-18,2026-09-18 09:27:35,Website,Shipped,Credit Card,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-BLR-01,Express,2026-09-21,,2,7,56150.05,0.00,9409.95,0.00,65560.00,,N,,2026-09-18 17:06:35
502025,ORD502025,101656,2025-04-29,2025-04-29 07:48:57,Store Assisted,Delivered,Net Banking,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-CHE-01,Standard,2025-05-04,2025-05-04,5,9,115243.07,0.00,12715.63,0.00,127958.70,,Y,,2026-09-18 11:17:51
502491,ORD502491,102060,2026-09-18,2026-09-18 19:12:12,Store Assisted,Processing,Cash on Delivery,Pending,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-DEL-01,Standard,2026-09-23,,5,13,88218.82,0.00,9259.79,0.00,97478.61,,N,,2026-09-18 22:58:12
501822,ORD501822,101593,2026-02-25,2026-02-25 06:47:40,Marketplace,Returned,Net Banking,Refunded,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Express,2026-02-28,2026-03-01,5,9,32027.16,3202.72,4750.61,0.00,33575.05,WELCOME10,N,,2026-09-18 21:16:02
502478,ORD502478,102029,2026-09-18,2026-09-18 14:51:15,Website,Shipped,Net Banking,Paid,INR,Bengaluru,Karnataka,Mumbai,Maharashtra,400076,FC-BLR-01,Standard,2026-09-23,,4,8,48249.30,0.00,7453.34,0.00,55702.64,,Y,,2026-09-18 22:35:15
502473,ORD502473,100623,2026-09-18,2026-09-18 04:51:58,Marketplace,Processing,Cash on Delivery,Pending,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-CHE-01,Standard,2026-09-23,,2,6,5619.15,1123.83,1258.69,0.00,5754.01,APP20,N,,2026-09-18 05:45:58
502495,ORD502495,100504,2026-09-18,2026-09-18 09:22:10,Mobile App,Processing,Cash on Delivery,Pending,INR,Pune,Maharashtra,Chennai,Tamil Nadu,600042,FC-CHE-01,Standard,2026-09-23,,2,5,13504.16,0.00,1746.41,0.00,15250.57,,N,,2026-09-18 15:54:10
502488,ORD502488,100990,2026-09-18,2026-09-18 01:30:20,Website,Pending,UPI,Pending,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-DEL-01,Standard,2026-09-23,,3,5,38327.27,1916.36,4369.31,0.00,40780.22,SAVE5,N,,2026-09-18 02:06:20
501785,ORD501785,101761,2026-02-13,2026-02-13 10:30:20,Mobile App,Delivered,Debit Card,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-HYD-01,Express,2026-02-16,2026-02-15,1,4,4382.72,438.27,1104.45,0.00,5048.90,WELCOME10,N,,2026-09-18 22:24:09
502477,ORD502477,102251,2026-09-18,2026-09-18 16:08:23,Mobile App,Processing,Wallet,Pending,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-HYD-01,Same Day,2026-09-18,,5,9,122309.98,24462.00,11609.20,0.00,109457.18,APP20,Y,,2026-09-18 21:23:23
501873,ORD501873,100078,2026-03-11,2026-03-11 20:50:56,Mobile App,Returned,Net Banking,Partially Refunded,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-CHE-01,Standard,2026-03-16,2026-03-16,4,14,84524.67,0.00,15470.75,0.00,99995.42,,N,,2026-09-18 14:40:40
502484,ORD502484,102173,2026-09-18,2026-09-18 17:37:19,Store Assisted,Pending,Credit Card,Pending,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-HYD-01,Standard,2026-09-23,,4,12,84802.92,0.00,1630.38,0.00,86433.30,,Y,,2026-09-18 23:34:59
502482,ORD502482,100620,2026-09-18,2026-09-18 13:06:34,Store Assisted,Shipped,Debit Card,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-DEL-01,Express,2026-09-21,,3,9,11343.65,0.00,2308.64,0.00,13652.29,,Y,,2026-09-18 19:06:34
502487,ORD502487,100490,2026-09-18,2026-09-18 17:47:00,Website,Cancelled,Debit Card,Failed,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-MUM-01,Standard,2026-09-23,,5,13,203051.35,0.00,24239.21,0.00,227290.56,,N,Inventory Unavailable,2026-09-18 22:06:59
502496,ORD502496,100037,2026-09-18,2026-09-18 07:13:12,Website,Shipped,UPI,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-MUM-01,Standard,2026-09-23,,5,11,61248.15,0.00,7242.38,0.00,68490.53,,Y,,2026-09-18 14:28:12
502479,ORD502479,101231,2026-09-18,2026-09-18 19:52:50,Mobile App,Processing,Wallet,Paid,INR,Chennai,Tamil Nadu,Warangal,Telangana,506002,FC-CHE-01,Express,2026-09-21,,4,10,210987.56,0.00,33127.98,0.00,244115.54,,N,,2026-09-18 22:50:59
501775,ORD501775,100837,2025-01-15,2025-01-15 03:22:17,Store Assisted,Returned,Debit Card,Refunded,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-MUM-01,Standard,2025-01-20,2025-01-20,5,14,75926.18,15185.24,15849.62,0.00,76590.56,APP20,N,,2026-09-18 17:46:07
502469,ORD502469,101595,2026-09-18,2026-09-18 00:16:20,Website,Shipped,Wallet,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Same Day,2026-09-18,,3,9,13624.71,681.24,1515.50,0.00,14458.97,SAVE5,N,,2026-09-18 07:46:20
502470,ORD502470,102119,2026-09-18,2026-09-18 01:31:16,Mobile App,Pending,Cash on Delivery,Pending,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-CHE-01,Standard,2026-09-23,,4,11,89879.86,8987.99,4769.04,0.00,85660.91,WELCOME10,Y,,2026-09-18 10:29:16
500225,ORD500225,101590,2025-06-01,2025-06-01 17:41:48,Store Assisted,Delivered,Wallet,Paid,INR,Secunderabad,Telangana,Warangal,Telangana,506002,FC-DEL-01,Standard,2025-06-06,2025-06-08,5,16,172135.50,34427.10,21137.18,0.00,158845.58,APP20,N,,2026-09-18 17:27:00
502492,ORD502492,101004,2026-09-18,2026-09-18 10:16:00,Mobile App,Shipped,Cash on Delivery,Pending,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-MUM-01,Standard,2026-09-23,,3,8,50374.81,0.00,7025.01,0.00,57399.82,,N,,2026-09-18 18:44:00
502486,ORD502486,100211,2026-09-18,2026-09-18 17:33:25,Marketplace,Processing,Debit Card,Paid,INR,Vijayawada,Andhra Pradesh,Hyderabad,Telangana,500081,FC-DEL-01,Standard,2026-09-23,,2,7,77985.01,3899.25,3594.13,0.00,77679.89,SAVE5,N,,2026-09-18 20:29:25
