order_id,order_number,customer_id,order_date,order_timestamp,sales_channel,order_status,payment_method,payment_status,currency,billing_city,billing_state,shipping_city,shipping_state,shipping_postal_code,fulfillment_center,shipping_method,estimated_delivery_date,actual_delivery_date,item_count,total_quantity,subtotal_amount,discount_amount,tax_amount,shipping_charge,total_order_amount,coupon_code,is_gift,cancellation_reason,last_updated_timestamp
500052,ORD500052,102232,2025-04-13,2025-04-13 11:24:58,Marketplace,Returned,Wallet,Partially Refunded,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-CHE-01,Standard,2025-04-18,2025-04-20,1,4,1627.24,0.00,0.00,0.00,1627.24,,N,,2026-09-22 13:59:09
502572,ORD502572,101284,2026-09-22,2026-09-22 04:50:05,Website,Cancelled,Net Banking,Refunded,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-MUM-01,Standard,2026-09-27,,2,6,120930.62,24186.12,3833.57,0.00,100578.07,APP20,N,Inventory Unavailable,2026-09-22 12:35:05
502563,ORD502563,101831,2026-09-22,2026-09-22 22:28:00,Website,Pending,Wallet,Pending,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-BLR-01,Standard,2026-09-27,,1,1,868.12,43.41,230.92,40.00,1095.63,SAVE5,Y,,2026-09-22 22:57:59
502573,ORD502573,100443,2026-09-22,2026-09-22 16:45:25,Mobile App,Processing,Net Banking,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-BLR-01,Standard,2026-09-27,,5,12,67203.46,6720.35,6132.64,0.00,66615.75,WELCOME10,N,,2026-09-22 17:21:25
502571,ORD502571,100960,2026-09-22,2026-09-22 03:46:04,Mobile App,Cancelled,Debit Card,Voided,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-DEL-01,Express,2026-09-25,,4,9,65414.64,6541.46,6934.80,0.00,65807.98,LOYALTY10,Y,Payment Failure,2026-09-22 07:29:04
502570,ORD502570,102020,2026-09-22,2026-09-22 09:49:35,Website,Pending,UPI,Pending,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Express,2026-09-25,,1,4,3506.32,0.00,631.14,0.00,4137.46,,N,,2026-09-22 10:58:35
502567,ORD502567,101968,2026-09-22,2026-09-22 18:28:03,Marketplace,Pending,Debit Card,Pending,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-MUM-01,Standard,2026-09-27,,1,4,172374.20,25856.13,17582.17,0.00,164100.24,FESTIVE15,N,,2026-09-22 20:31:03
501429,ORD501429,102140,2026-02-14,2026-02-14 08:34:58,Mobile App,Delivered,Debit Card,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-CHE-01,Standard,2026-02-19,2026-02-19,3,8,127010.64,0.00,10058.20,0.00,137068.84,,N,,2026-09-22 16:10:25
502565,ORD502565,100802,2026-09-22,2026-09-22 02:24:29,Marketplace,Processing,Net Banking,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-MUM-01,Standard,2026-09-27,,4,11,82284.34,16456.87,3322.03,0.00,69149.50,APP20,N,,2026-09-22 08:55:29
502562,ORD502562,101699,2026-09-22,2026-09-22 06:07:53,Website,Shipped,Credit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Standard,2026-09-27,,5,16,166916.22,8345.81,26585.90,0.00,185156.31,SAVE5,N,,2026-09-22 13:01:53
502582,ORD502582,102067,2026-09-22,2026-09-22 12:40:55,Mobile App,Pending,Cash on Delivery,Pending,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-DEL-01,Standard,2026-09-27,,2,6,6178.86,1235.77,420.79,0.00,5363.88,APP20,Y,,2026-09-22 15:16:55
502134,ORD502134,101379,2025-01-05,2025-01-05 05:23:06,Marketplace,Cancelled,Debit Card,Voided,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Standard,2025-01-10,,5,15,72263.19,10839.48,9375.54,0.00,70799.25,FESTIVE15,N,Address Issue,2026-09-22 19:19:45
502576,ORD502576,100366,2026-09-22,2026-09-22 07:54:18,Store Assisted,Pending,Cash on Delivery,Pending,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-MUM-01,Express,2026-09-25,,1,3,2786.73,139.34,132.37,0.00,2779.76,SAVE5,Y,,2026-09-22 08:31:18
502586,ORD502586,100069,2026-09-22,2026-09-22 01:49:48,Website,Pending,Cash on Delivery,Pending,INR,Vijayawada,Andhra Pradesh,Hyderabad,Telangana,500081,FC-BLR-01,Same Day,2026-09-22,,3,5,5628.61,1125.72,408.45,0.00,4911.34,APP20,N,,2026-09-22 09:49:48
501319,ORD501319,100121,2026-07-10,2026-07-10 01:17:03,Store Assisted,Cancelled,Cash on Delivery,Voided,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-HYD-01,Standard,2026-07-15,,5,7,58179.37,0.00,4754.37,0.00,62933.74,,N,Inventory Unavailable,2026-09-22 08:32:07
502575,ORD502575,100156,2026-09-22,2026-09-22 02:43:38,Store Assisted,Shipped,Cash on Delivery,Pending,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Express,2026-09-25,,1,3,14518.29,0.00,2613.29,0.00,17131.58,,Y,,2026-09-22 08:55:38
500755,ORD500755,101518,2025-11-02,2025-11-02 01:53:46,Website,Returned,Debit Card,Refunded,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-DEL-01,Express,2025-11-05,2025-11-06,5,9,85103.53,0.00,18000.54,0.00,103104.07,,N,,2026-09-22 18:02:57
502584,ORD502584,100642,2026-09-22,2026-09-22 21:27:42,Website,Processing,Net Banking,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Standard,2026-09-27,,1,2,4938.16,987.63,711.10,0.00,4661.63,APP20,Y,,2026-09-22 23:32:59
502581,ORD502581,100293,2026-09-22,2026-09-22 21:25:40,Marketplace,Shipped,Net Banking,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-CHE-01,Express,2026-09-25,,5,14,127011.59,12701.16,2101.95,0.00,116412.38,WELCOME10,N,,2026-09-22 23:20:59
502585,ORD502585,100131,2026-09-22,2026-09-22 12:44:17,Website,Pending,Credit Card,Pending,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-CHE-01,Standard,2026-09-27,,3,11,101696.17,10169.62,13238.96,0.00,104765.51,LOYALTY10,N,,2026-09-22 19:35:17
502587,ORD502587,100989,2026-09-22,2026-09-22 06:10:31,Marketplace,Shipped,Debit Card,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-HYD-01,Express,2026-09-25,,2,7,11466.68,1146.67,370.86,0.00,10690.87,LOYALTY10,Y,,2026-09-22 08:34:31
502561,ORD502561,100989,2026-09-22,2026-09-22 12:28:50,Marketplace,Pending,Wallet,Pending,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-HYD-01,Standard,2026-09-27,,1,4,3320.76,332.08,537.96,0.00,3526.64,LOYALTY10,N,,2026-09-22 17:40:50
502558,ORD502558,101964,2026-09-22,2026-09-22 01:55:19,Website,Processing,Net Banking,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-DEL-01,Standard,2026-09-27,,3,9,31780.38,3178.04,4815.35,0.00,33417.69,LOYALTY10,N,,2026-09-22 05:11:19
502579,ORD502579,100745,2026-09-22,2026-09-22 11:43:15,Marketplace,Shipped,Cash on Delivery,Pending,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-DEL-01,Express,2026-09-25,,5,12,284412.66,28441.27,34014.05,0.00,289985.44,LOYALTY10,N,,2026-09-22 17:47:15
502574,ORD502574,101777,2026-09-22,2026-09-22 11:24:38,Store Assisted,Processing,UPI,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-HYD-01,Express,2026-09-25,,4,8,6023.93,0.00,846.19,0.00,6870.12,,Y,,2026-09-22 12:05:38
501649,ORD501649,100483,2026-04-15,2026-04-15 06:10:00,Mobile App,Shipped,Wallet,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-DEL-01,Standard,2026-04-20,,3,7,30459.66,4568.95,6049.65,0.00,31940.36,FESTIVE15,Y,,2026-09-10 10:08:03
